航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
9C8828,春秋航空,长水国际机场,芷江机场,KMG,HJJ,16:40,16:55,18:15,18:01,到达,1h6m,KMG,HJJ,昆明,怀化,2020-04-04
GJ8752,长龙航空,曹家堡机场,萧山国际机场,XNN,HGH,13:50,13:50,18:20,17:59,到达,4h9m,XNN,HGH,西宁,杭州,2020-04-04
CZ9618,南方航空,曹家堡机场,萧山国际机场,XNN,HGH,14:00,取消,19:30,取消,取消,5h30m,XNN,HGH,西宁,杭州,2020-04-04
3U8822,四川航空,曹家堡机场,萧山国际机场,XNN,HGH,14:00,取消,19:30,取消,取消,5h30m,XNN,HGH,西宁,杭州,2020-04-04
MF5084,厦门航空,曹家堡机场,萧山国际机场,XNN,HGH,14:00,取消,19:30,取消,取消,5h30m,XNN,HGH,西宁,杭州,2020-04-04
JR1555,幸福航空,刘集机场,新郑国际机场,XFN,CGO,09:20,取消,10:40,取消,取消,1h20m,XFN,CGO,襄阳,郑州,2020-04-04
GS6419,天津航空,周水子国际机场,乌海机场,DLC,WUA,12:00,11:59,16:10,15:38,到达,3h39m,DLC,WUA,大连,乌海,2020-04-04
CZ3568,南方航空,宝安国际机场,虹桥国际机场,SZX,SHA,06:40,取消,08:55,取消,取消,2h15m,SZX,SHA,深圳,上海,2020-04-04
MU5332,东方航空,宝安国际机场,浦东国际机场,SZX,PVG,07:15,取消,09:35,取消,取消,2h20m,SZX,SHA,深圳,上海,2020-04-04
9C8956,春秋航空,宝安国际机场,虹桥国际机场,SZX,SHA,07:20,07:37,09:35,09:13,到达,1h36m,SZX,SHA,深圳,上海,2020-04-04
ZH5030,深圳航空,宝安国际机场,虹桥国际机场,SZX,SHA,07:35,取消,09:45,取消,取消,2h10m,SZX,SHA,深圳,上海,2020-04-04
CA3226,中国国航,宝安国际机场,虹桥国际机场,SZX,SHA,07:35,取消,09:45,取消,取消,2h10m,SZX,SHA,深圳,上海,2020-04-04
MU4700,东方航空,宝安国际机场,虹桥国际机场,SZX,SHA,07:35,取消,09:45,取消,取消,2h10m,SZX,SHA,深圳,上海,2020-04-04
HO1152,吉祥航空,宝安国际机场,虹桥国际机场,SZX,SHA,07:35,取消,09:45,取消,取消,2h10m,SZX,SHA,深圳,上海,2020-04-04
CZ3965,南方航空,宝安国际机场,虹桥国际机场,SZX,SHA,08:00,取消,10:20,取消,取消,2h20m,SZX,SHA,深圳,上海,2020-04-04
ZH9501,深圳航空,宝安国际机场,虹桥国际机场,SZX,SHA,08:05,取消,10:10,取消,取消,2h5m,SZX,SHA,深圳,上海,2020-04-04
MF1271,厦门航空,宝安国际机场,虹桥国际机场,SZX,SHA,09:00,09:03,11:25,10:40,到达,1h37m,SZX,SHA,深圳,上海,2020-04-04
CZ3553,南方航空,宝安国际机场,虹桥国际机场,SZX,SHA,09:00,09:03,11:25,10:40,到达,1h37m,SZX,SHA,深圳,上海,2020-04-04
HO3262,吉祥航空,宝安国际机场,虹桥国际机场,SZX,SHA,09:10,09:19,11:30,10:58,到达,1h39m,SZX,SHA,深圳,上海,2020-04-04
ZH9503,深圳航空,宝安国际机场,虹桥国际机场,SZX,SHA,09:10,09:19,11:30,10:58,到达,1h39m,SZX,SHA,深圳,上海,2020-04-04
CA3803,中国国航,宝安国际机场,虹桥国际机场,SZX,SHA,09:10,09:19,11:30,10:58,到达,1h39m,SZX,SHA,深圳,上海,2020-04-04
KY9503,昆明航空,宝安国际机场,虹桥国际机场,SZX,SHA,09:10,09:19,11:30,10:58,到达,1h39m,SZX,SHA,深圳,上海,2020-04-04
CZ6755,南方航空,宝安国际机场,浦东国际机场,SZX,PVG,09:45,取消,12:10,取消,取消,2h25m,SZX,SHA,深圳,上海,2020-04-04
ZH9525,深圳航空,宝安国际机场,浦东国际机场,SZX,PVG,10:30,取消,12:50,取消,取消,2h20m,SZX,SHA,深圳,上海,2020-04-04
MU5336,东方航空,宝安国际机场,虹桥国际机场,SZX,SHA,10:30,10:39,12:50,12:19,到达,1h40m,SZX,SHA,深圳,上海,2020-04-04
HO3894,吉祥航空,宝安国际机场,虹桥国际机场,SZX,SHA,10:30,10:39,12:50,12:19,到达,1h40m,SZX,SHA,深圳,上海,2020-04-04
CZ9310,南方航空,宝安国际机场,虹桥国际机场,SZX,SHA,10:30,10:39,12:50,12:19,到达,1h40m,SZX,SHA,深圳,上海,2020-04-04
ZH1894,深圳航空,宝安国际机场,浦东国际机场,SZX,PVG,11:15,11:21,13:30,13:00,到达,1h39m,SZX,SHA,深圳,上海,2020-04-04
CA1894,中国国航,宝安国际机场,浦东国际机场,SZX,PVG,11:15,11:21,13:30,13:00,到达,1h39m,SZX,SHA,深圳,上海,2020-04-04
9C8918,春秋航空,宝安国际机场,虹桥国际机场,SZX,SHA,11:20,11:24,13:35,13:02,到达,1h38m,SZX,SHA,深圳,上海,2020-04-04
HO1112,吉祥航空,宝安国际机场,虹桥国际机场,SZX,SHA,11:20,11:29,13:30,13:08,到达,1h39m,SZX,SHA,深圳,上海,2020-04-04
CA3280,中国国航,宝安国际机场,虹桥国际机场,SZX,SHA,11:20,11:29,13:30,13:08,到达,1h39m,SZX,SHA,深圳,上海,2020-04-04
MU4706,东方航空,宝安国际机场,虹桥国际机场,SZX,SHA,11:20,11:29,13:30,13:08,到达,1h39m,SZX,SHA,深圳,上海,2020-04-04
ZH5028,深圳航空,宝安国际机场,虹桥国际机场,SZX,SHA,11:20,11:29,13:30,13:08,到达,1h39m,SZX,SHA,深圳,上海,2020-04-04
MF8378,厦门航空,宝安国际机场,虹桥国际机场,SZX,SHA,11:35,取消,13:50,取消,取消,2h15m,SZX,SHA,深圳,上海,2020-04-04
NS8378,河北航空,宝安国际机场,虹桥国际机场,SZX,SHA,11:35,取消,13:50,取消,取消,2h15m,SZX,SHA,深圳,上海,2020-04-04
CZ5160,南方航空,宝安国际机场,虹桥国际机场,SZX,SHA,11:35,取消,13:50,取消,取消,2h15m,SZX,SHA,深圳,上海,2020-04-04
MU4443,东方航空,宝安国际机场,虹桥国际机场,SZX,SHA,11:35,取消,13:50,取消,取消,2h15m,SZX,SHA,深圳,上海,2020-04-04
CZ3551,南方航空,宝安国际机场,虹桥国际机场,SZX,SHA,11:40,取消,14:00,取消,取消,2h20m,SZX,SHA,深圳,上海,2020-04-04
MF1269,厦门航空,宝安国际机场,虹桥国际机场,SZX,SHA,11:40,取消,14:00,取消,取消,2h20m,SZX,SHA,深圳,上海,2020-04-04
KY9507,昆明航空,宝安国际机场,虹桥国际机场,SZX,SHA,12:05,12:23,14:20,14:01,到达,1h38m,SZX,SHA,深圳,上海,2020-04-04
ZH9507,深圳航空,宝安国际机场,虹桥国际机场,SZX,SHA,12:05,12:23,14:20,14:01,到达,1h38m,SZX,SHA,深圳,上海,2020-04-04
CA3807,中国国航,宝安国际机场,虹桥国际机场,SZX,SHA,12:05,12:23,14:20,14:01,到达,1h38m,SZX,SHA,深圳,上海,2020-04-04
HO3264,吉祥航空,宝安国际机场,虹桥国际机场,SZX,SHA,12:05,12:23,14:20,14:01,到达,1h38m,SZX,SHA,深圳,上海,2020-04-04
MF1440,厦门航空,宝安国际机场,虹桥国际机场,SZX,SHA,12:40,取消,15:05,取消,取消,2h25m,SZX,SHA,深圳,上海,2020-04-04
CZ3831,南方航空,宝安国际机场,虹桥国际机场,SZX,SHA,12:40,取消,15:05,取消,取消,2h25m,SZX,SHA,深圳,上海,2020-04-04
MU5342,东方航空,宝安国际机场,浦东国际机场,SZX,PVG,13:05,13:02,15:20,14:49,到达,1h47m,SZX,SHA,深圳,上海,2020-04-04
QF4297,澳洲航空,宝安国际机场,浦东国际机场,SZX,PVG,13:05,13:02,15:20,14:49,到达,1h47m,SZX,SHA,深圳,上海,2020-04-04
EY1056,阿提哈德,宝安国际机场,浦东国际机场,SZX,PVG,13:05,13:02,15:20,14:49,到达,1h47m,SZX,SHA,深圳,上海,2020-04-04
HO3896,吉祥航空,宝安国际机场,浦东国际机场,SZX,PVG,13:05,13:02,15:20,14:49,到达,1h47m,SZX,SHA,深圳,上海,2020-04-04
CZ9312,南方航空,宝安国际机场,浦东国际机场,SZX,PVG,13:05,13:02,15:20,14:49,到达,1h47m,SZX,SHA,深圳,上海,2020-04-04
9C8776,春秋航空,宝安国际机场,虹桥国际机场,SZX,SHA,13:25,13:51,15:35,15:34,到达,1h43m,SZX,SHA,深圳,上海,2020-04-04
CZ9309,南方航空,宝安国际机场,虹桥国际机场,SZX,SHA,13:30,13:33,15:45,15:13,到达,1h40m,SZX,SHA,深圳,上海,2020-04-04
MU5344,东方航空,宝安国际机场,虹桥国际机场,SZX,SHA,13:30,13:33,15:45,15:13,到达,1h40m,SZX,SHA,深圳,上海,2020-04-04
MF1279,厦门航空,宝安国际机场,虹桥国际机场,SZX,SHA,13:40,13:47,15:50,15:25,到达,1h38m,SZX,SHA,深圳,上海,2020-04-04
MU5276,东方航空,银川河东国际机场,虹桥国际机场,INC,SHA,08:30,取消,11:10,取消,取消,2h40m,INC,SHA,银川,上海,2020-04-04
G58276,华夏航空,银川河东国际机场,浦东国际机场,INC,PVG,13:10,取消,16:00,取消,取消,2h50m,INC,SHA,银川,上海,2020-04-04
CA1257,中国国航,银川河东国际机场,浦东国际机场,INC,PVG,13:10,取消,16:00,取消,取消,2h50m,INC,SHA,银川,上海,2020-04-04
ZH1257,深圳航空,银川河东国际机场,浦东国际机场,INC,PVG,13:10,取消,16:00,取消,取消,2h50m,INC,SHA,银川,上海,2020-04-04
G58541,华夏航空,银川河东国际机场,虹桥国际机场,INC,SHA,14:15,14:18,16:55,16:49,到达,2h31m,INC,SHA,银川,上海,2020-04-04
MU5692,东方航空,银川河东国际机场,虹桥国际机场,INC,SHA,14:15,14:18,16:55,16:49,到达,2h31m,INC,SHA,银川,上海,2020-04-04
9C8782,春秋航空,银川河东国际机场,浦东国际机场,INC,PVG,19:35,19:29,23:30,22:59,到达,3h30m,INC,SHA,银川,上海,2020-04-04
JD5703,首都航空,凤凰国际机场,吴圩国际机场,SYX,NNG,06:55,06:58,08:10,07:58,到达,1h0m,SYX,NNG,三亚,南宁,2020-04-04
BK2802,奥凯航空,凤凰国际机场,吴圩国际机场,SYX,NNG,23:45,取消,01:00+1,取消,取消,1h15m,SYX,NNG,三亚,南宁,2020-04-04
MU3287,东方航空,地窝堡国际机场,龟兹机场,URC,KCA,08:05,08:07,09:20,08:56,到达,0h49m,URC,KCA,乌鲁木齐,库车,2020-04-04
CZ6871,南方航空,地窝堡国际机场,龟兹机场,URC,KCA,08:05,08:07,09:20,08:56,到达,0h49m,URC,KCA,乌鲁木齐,库车,2020-04-04
GS7471,天津航空,地窝堡国际机场,龟兹机场,URC,KCA,12:00,取消,13:15,取消,取消,1h15m,URC,KCA,乌鲁木齐,库车,2020-04-04
GS7477,天津航空,地窝堡国际机场,龟兹机场,URC,KCA,19:00,19:07,20:10,19:58,到达,0h51m,URC,KCA,乌鲁木齐,库车,2020-04-04
CZ6875,南方航空,地窝堡国际机场,龟兹机场,URC,KCA,20:55,取消,22:15,取消,取消,1h20m,URC,KCA,乌鲁木齐,库车,2020-04-04
MU3289,东方航空,地窝堡国际机场,龟兹机场,URC,KCA,20:55,取消,22:15,取消,取消,1h20m,URC,KCA,乌鲁木齐,库车,2020-04-04
ZH4352,深圳航空,白云国际机场,云龙机场,CAN,LZO,06:25,06:25,08:35,08:12,到达,1h47m,CAN,LZO,广州,泸州,2020-04-04
CA4352,中国国航,白云国际机场,云龙机场,CAN,LZO,06:25,06:25,08:35,08:12,到达,1h47m,CAN,LZO,广州,泸州,2020-04-04
HO1173,吉祥航空,浦东国际机场,胜利机场,PVG,DOY,07:55,取消,09:55,取消,取消,2h0m,SHA,DOY,上海,东营,2020-04-04
9C8737,春秋航空,虹桥国际机场,胜利机场,SHA,DOY,19:35,取消,21:20,取消,取消,1h45m,SHA,DOY,上海,东营,2020-04-04
CZ4941,南方航空,江北国际机场,米林机场,CKG,LZY,07:35,07:44,10:05,09:51,到达,2h7m,CKG,LZY,重庆,林芝,2020-04-04
3U8439,四川航空,江北国际机场,米林机场,CKG,LZY,07:35,07:44,10:05,09:51,到达,2h7m,CKG,LZY,重庆,林芝,2020-04-04
SC7043,山东航空,江北国际机场,米林机场,CKG,LZY,07:35,07:44,10:05,09:51,到达,2h7m,CKG,LZY,重庆,林芝,2020-04-04
MU3965,东方航空,江北国际机场,米林机场,CKG,LZY,07:35,07:44,10:05,09:51,到达,2h7m,CKG,LZY,重庆,林芝,2020-04-04
G58635,华夏航空,江北国际机场,米林机场,CKG,LZY,07:35,07:44,10:05,09:51,到达,2h7m,CKG,LZY,重庆,林芝,2020-04-04
CZ3883,南方航空,白云国际机场,义乌机场,CAN,YIW,10:45,取消,12:40,取消,取消,1h55m,CAN,YIW,广州,义乌,2020-04-04
MU3357,东方航空,白云国际机场,义乌机场,CAN,YIW,10:45,取消,12:40,取消,取消,1h55m,CAN,YIW,广州,义乌,2020-04-04
MU3355,东方航空,白云国际机场,义乌机场,CAN,YIW,13:50,14:06,15:50,15:30,到达,1h24m,CAN,YIW,广州,义乌,2020-04-04
CZ3795,南方航空,白云国际机场,义乌机场,CAN,YIW,13:50,14:06,15:50,15:30,到达,1h24m,CAN,YIW,广州,义乌,2020-04-04
ZH9539,深圳航空,苏南硕放国际机场,武宿国际机场,WUX,TYN,09:10,取消,11:25,取消,取消,2h15m,WUX,TYN,无锡,太原,2020-04-04
DR5014,瑞丽航空,庆阳机场,双流国际机场,IQN,CTU,20:00,20:00,21:50,21:18,到达,1h18m,IQN,CTU,庆阳,成都,2020-04-04
9C6210,春秋航空,福成机场,中川机场,BHY,LHW,12:10,12:01,15:00,14:39,到达,2h38m,BHY,LHW,北海,兰州,2020-04-04
MU3924,东方航空,银川河东国际机场,夏河机场,INC,GXH,13:10,取消,14:25,取消,取消,1h15m,INC,GXH,银川,夏河,2020-04-04
3U8116,四川航空,银川河东国际机场,夏河机场,INC,GXH,13:10,取消,14:25,取消,取消,1h15m,INC,GXH,银川,夏河,2020-04-04
9C8659,春秋航空,桃仙国际机场,正定国际机场,SHE,SJW,07:35,07:27,09:30,08:56,到达,1h29m,SHE,SJW,沈阳,石家庄,2020-04-04
HU7454,海南航空,银川河东国际机场,美兰国际机场,INC,HAK,20:30,取消,23:50,取消,取消,3h20m,INC,HAK,银川,海口,2020-04-04
3U8896,四川航空,双流国际机场,青山机场,CTU,XIC,10:50,10:47,12:10,11:44,到达,0h57m,CTU,XIC,成都,西昌,2020-04-04
CZ9662,南方航空,双流国际机场,青山机场,CTU,XIC,10:50,10:47,12:10,11:44,到达,0h57m,CTU,XIC,成都,西昌,2020-04-04
ZH3888,深圳航空,双流国际机场,青山机场,CTU,XIC,10:50,10:47,12:10,11:44,到达,0h57m,CTU,XIC,成都,西昌,2020-04-04
ZH4592,深圳航空,双流国际机场,青山机场,CTU,XIC,14:40,14:36,16:00,15:41,到达,1h5m,CTU,XIC,成都,西昌,2020-04-04
CA4592,中国国航,双流国际机场,青山机场,CTU,XIC,14:40,14:36,16:00,15:41,到达,1h5m,CTU,XIC,成都,西昌,2020-04-04
GJ8751,长龙航空,涟水机场,曹家堡机场,HIA,XNN,09:25,09:24,12:35,11:57,到达,2h33m,HIA,XNN,淮安,西宁,2020-04-04
GJ8678,长龙航空,临沂启阳机场,萧山国际机场,LYI,HGH,16:45,16:50,18:05,17:50,到达,1h0m,LYI,HGH,临沂,杭州,2020-04-04
CX5782,国泰航空,香港国际机场,白云国际机场,HKG,CAN,07:55,取消,08:55,取消,取消,1h0m,HKG,CAN,香港,广州,2020-04-04
KA782,国泰港龙航空,香港国际机场,白云国际机场,HKG,CAN,07:55,取消,08:55,取消,取消,1h0m,HKG,CAN,香港,广州,2020-04-04
CX5786,国泰航空,香港国际机场,白云国际机场,HKG,CAN,20:15,取消,21:20,取消,取消,1h5m,HKG,CAN,香港,广州,2020-04-04
KA786,国泰港龙航空,香港国际机场,白云国际机场,HKG,CAN,20:15,取消,21:20,取消,取消,1h5m,HKG,CAN,香港,广州,2020-04-04
BK2932,奥凯航空,湛江机场,滨海国际机场,ZHA,TSN,14:40,取消,20:00,取消,取消,5h20m,ZHA,TSN,湛江,天津,2020-04-04
GX8874,北部湾航空,刘集机场,吴圩国际机场,XFN,NNG,16:15,取消,18:20,取消,取消,2h5m,XFN,NNG,襄阳,南宁,2020-04-04
CZ6249,南方航空,萨尔图机场,双流国际机场,DQA,CTU,10:50,取消,17:40,取消,取消,6h50m,DQA,CTU,大庆,成都,2020-04-04
DZ6290,东海航空,黄花国际机场,兴东国际机场,CSX,NTG,21:15,21:15,23:15,22:45,到达,1h30m,CSX,NTG,长沙,南通,2020-04-04
MU5181,东方航空,首都国际机场,白云国际机场,PEK,CAN,07:00,取消,10:25,取消,取消,3h25m,BJS,CAN,北京,广州,2020-04-04
CA1351,中国国航,首都国际机场,白云国际机场,PEK,CAN,08:00,取消,11:30,取消,取消,3h30m,BJS,CAN,北京,广州,2020-04-04
HU7805,海南航空,首都国际机场,白云国际机场,PEK,CAN,08:05,取消,11:25,取消,取消,3h20m,BJS,CAN,北京,广州,2020-04-04
CA1321,中国国航,首都国际机场,白云国际机场,PEK,CAN,09:00,取消,12:30,取消,取消,3h30m,BJS,CAN,北京,广州,2020-04-04
ZH1321,深圳航空,首都国际机场,白云国际机场,PEK,CAN,09:00,取消,12:30,取消,取消,3h30m,BJS,CAN,北京,广州,2020-04-04
CZ3000,南方航空,首都国际机场,白云国际机场,PEK,CAN,09:30,09:35,12:40,12:28,到达,2h53m,BJS,CAN,北京,广州,2020-04-04
MF1000,厦门航空,首都国际机场,白云国际机场,PEK,CAN,09:30,09:35,12:40,12:28,到达,2h53m,BJS,CAN,北京,广州,2020-04-04
MU3005,东方航空,首都国际机场,白云国际机场,PEK,CAN,09:30,09:35,12:40,12:28,到达,2h53m,BJS,CAN,北京,广州,2020-04-04
CZ3112,南方航空,首都国际机场,白云国际机场,PEK,CAN,10:30,取消,13:45,取消,取消,3h15m,BJS,CAN,北京,广州,2020-04-04
ZH1315,深圳航空,首都国际机场,白云国际机场,PEK,CAN,11:00,11:07,14:30,14:08,到达,3h1m,BJS,CAN,北京,广州,2020-04-04
CA1315,中国国航,首都国际机场,白云国际机场,PEK,CAN,11:00,11:07,14:30,14:08,到达,3h1m,BJS,CAN,北京,广州,2020-04-04
MU3587,东方航空,大兴国际机场,白云国际机场,PKX,CAN,12:00,取消,15:20,取消,取消,3h20m,BJS,CAN,北京,广州,2020-04-04
KN5897,中国联合航空,大兴国际机场,白云国际机场,PKX,CAN,12:00,取消,15:20,取消,取消,3h20m,BJS,CAN,北京,广州,2020-04-04
CZ9002,南方航空,首都国际机场,白云国际机场,PEK,CAN,12:10,12:18,15:30,15:24,到达,3h6m,BJS,CAN,北京,广州,2020-04-04
MU5281,东方航空,首都国际机场,白云国际机场,PEK,CAN,12:10,12:18,15:30,15:24,到达,3h6m,BJS,CAN,北京,广州,2020-04-04
CZ3106,南方航空,首都国际机场,白云国际机场,PEK,CAN,13:30,13:37,16:45,16:34,到达,2h57m,BJS,CAN,北京,广州,2020-04-04
MF1008,厦门航空,首都国际机场,白云国际机场,PEK,CAN,13:30,13:37,16:45,16:34,到达,2h57m,BJS,CAN,北京,广州,2020-04-04
MU3013,东方航空,首都国际机场,白云国际机场,PEK,CAN,13:30,13:37,16:45,16:34,到达,2h57m,BJS,CAN,北京,广州,2020-04-04
HU7807,海南航空,首都国际机场,白云国际机场,PEK,CAN,14:05,14:01,17:30,16:55,到达,2h54m,BJS,CAN,北京,广州,2020-04-04
CZ3162,南方航空,首都国际机场,白云国际机场,PEK,CAN,14:30,取消,18:10,取消,取消,3h40m,BJS,CAN,北京,广州,2020-04-04
CZ3104,南方航空,首都国际机场,白云国际机场,PEK,CAN,15:30,取消,19:00,取消,取消,3h30m,BJS,CAN,北京,广州,2020-04-04
MF1006,厦门航空,首都国际机场,白云国际机场,PEK,CAN,15:30,取消,19:00,取消,取消,3h30m,BJS,CAN,北京,广州,2020-04-04
MU3011,东方航空,首都国际机场,白云国际机场,PEK,CAN,15:30,取消,19:00,取消,取消,3h30m,BJS,CAN,北京,广州,2020-04-04
CA1365,中国国航,首都国际机场,白云国际机场,PEK,CAN,16:00,取消,19:15,取消,取消,3h15m,BJS,CAN,北京,广州,2020-04-04
HU7801,海南航空,首都国际机场,白云国际机场,PEK,CAN,16:15,取消,19:35,取消,取消,3h20m,BJS,CAN,北京,广州,2020-04-04
HU7809,海南航空,首都国际机场,白云国际机场,PEK,CAN,17:30,取消,21:00,取消,取消,3h30m,BJS,CAN,北京,广州,2020-04-04
CA1309,中国国航,首都国际机场,白云国际机场,PEK,CAN,18:00,取消,21:30,取消,取消,3h30m,BJS,CAN,北京,广州,2020-04-04
ZH1309,深圳航空,首都国际机场,白云国际机场,PEK,CAN,18:00,取消,21:30,取消,取消,3h30m,BJS,CAN,北京,广州,2020-04-04
CA1329,中国国航,首都国际机场,白云国际机场,PEK,CAN,21:00,取消,00:30+1,取消,取消,3h30m,BJS,CAN,北京,广州,2020-04-04
HU7803,海南航空,首都国际机场,白云国际机场,PEK,CAN,21:35,取消,00:50+1,取消,取消,3h15m,BJS,CAN,北京,广州,2020-04-04
GY7164,多彩航空,茅台机场,龙洞堡国际机场,WMT,KWE,16:35,16:40,17:20,17:08,到达,0h28m,ZYI,KWE,遵义,贵阳,2020-04-04
GY7176,多彩航空,茅台机场,龙洞堡国际机场,WMT,KWE,23:00,22:40,23:45,23:13,到达,0h33m,ZYI,KWE,遵义,贵阳,2020-04-04
ZH1490,深圳航空,黄金机场,首都国际机场,KOW,PEK,19:50,19:44,22:30,22:16,到达,2h32m,KOW,BJS,赣州,北京,2020-04-04
SC1490,山东航空,黄金机场,首都国际机场,KOW,PEK,19:50,19:44,22:30,22:16,到达,2h32m,KOW,BJS,赣州,北京,2020-04-04
CA1490,中国国航,黄金机场,首都国际机场,KOW,PEK,19:50,19:44,22:30,22:16,到达,2h32m,KOW,BJS,赣州,北京,2020-04-04
AQ1025,九元航空,白云国际机场,美兰国际机场,CAN,HAK,06:40,06:49,08:05,07:51,到达,1h2m,CAN,HAK,广州,海口,2020-04-04
CZ6776,南方航空,白云国际机场,美兰国际机场,CAN,HAK,10:35,取消,12:05,取消,取消,1h30m,CAN,HAK,广州,海口,2020-04-04
CZ6792,南方航空,白云国际机场,美兰国际机场,CAN,HAK,13:15,13:15,14:40,14:16,到达,1h1m,CAN,HAK,广州,海口,2020-04-04
HU7010,海南航空,白云国际机场,美兰国际机场,CAN,HAK,13:40,13:49,15:15,14:52,到达,1h3m,CAN,HAK,广州,海口,2020-04-04
HU7008,海南航空,白云国际机场,美兰国际机场,CAN,HAK,15:10,15:16,16:35,16:19,到达,1h3m,CAN,HAK,广州,海口,2020-04-04
CZ6784,南方航空,白云国际机场,美兰国际机场,CAN,HAK,18:20,18:25,19:45,19:27,到达,1h2m,CAN,HAK,广州,海口,2020-04-04
HU7006,海南航空,白云国际机场,美兰国际机场,CAN,HAK,20:20,20:22,21:45,21:22,到达,1h0m,CAN,HAK,广州,海口,2020-04-04
CZ6774,南方航空,白云国际机场,美兰国际机场,CAN,HAK,20:20,取消,21:50,取消,取消,1h30m,CAN,HAK,广州,海口,2020-04-04
MU2255,东方航空,首都国际机场,吕梁机场,PEK,LLV,06:45,取消,08:15,取消,取消,1h30m,BJS,LLV,北京,吕梁,2020-04-04
MU3139,东方航空,白云国际机场,荔波机场,CAN,LLB,16:30,16:30,18:10,17:45,到达,1h15m,CAN,LLB,广州,荔波,2020-04-04
CZ3949,南方航空,白云国际机场,荔波机场,CAN,LLB,16:30,16:30,18:10,17:45,到达,1h15m,CAN,LLB,广州,荔波,2020-04-04
G54348,华夏航空,花园机场,阿克苏机场,SHF,AKU,12:05,11:54,15:35,14:32,到达,2h38m,SHF,AKU,石河子,阿克苏,2020-04-04
FM9430,上海航空,南岳机场,浦东国际机场,HNY,PVG,19:35,19:43,21:25,21:18,到达,1h35m,HNY,SHA,衡阳,上海,2020-04-04
MU5460,东方航空,乌海机场,虹桥国际机场,WUA,SHA,13:00,12:51,17:35,17:13,到达,4h22m,WUA,SHA,乌海,上海,2020-04-04
GJ8751,长龙航空,萧山国际机场,涟水机场,HGH,HIA,07:15,07:20,08:40,08:18,到达,0h58m,HGH,HIA,杭州,淮安,2020-04-04
ZH3518,深圳航空,福成机场,昌北国际机场,BHY,KHN,15:35,取消,17:35,取消,取消,2h0m,BHY,KHN,北海,南昌,2020-04-04
3U8160,四川航空,福成机场,昌北国际机场,BHY,KHN,15:35,取消,17:35,取消,取消,2h0m,BHY,KHN,北海,南昌,2020-04-04
CA8757,中国国航,云冈机场,太平国际机场,DAT,HRB,14:45,14:40,16:50,16:43,到达,2h3m,DAT,HRB,大同,哈尔滨,2020-04-04
SC8757,山东航空,云冈机场,太平国际机场,DAT,HRB,14:45,14:40,16:50,16:43,到达,2h3m,DAT,HRB,大同,哈尔滨,2020-04-04
ZH3057,深圳航空,云冈机场,太平国际机场,DAT,HRB,14:45,14:40,16:50,16:43,到达,2h3m,DAT,HRB,大同,哈尔滨,2020-04-04
CA4880,中国国航,咸阳国际机场,武夷山机场,XIY,WUS,14:40,取消,17:00,取消,取消,2h20m,SIA,WUS,西安,武夷山,2020-04-04
TV6802,西藏航空,咸阳国际机场,武夷山机场,XIY,WUS,14:40,取消,17:00,取消,取消,2h20m,SIA,WUS,西安,武夷山,2020-04-04
SC4880,山东航空,咸阳国际机场,武夷山机场,XIY,WUS,14:40,取消,17:00,取消,取消,2h20m,SIA,WUS,西安,武夷山,2020-04-04
G58367,华夏航空,咸阳国际机场,武夷山机场,XIY,WUS,14:40,取消,17:00,取消,取消,2h20m,SIA,WUS,西安,武夷山,2020-04-04
3U4646,四川航空,咸阳国际机场,武夷山机场,XIY,WUS,14:40,取消,17:00,取消,取消,2h20m,SIA,WUS,西安,武夷山,2020-04-04
MF8553,厦门航空,高崎国际机场,南岳机场,XMN,HNY,09:05,09:01,11:00,10:30,到达,1h29m,XMN,HNY,厦门,衡阳,2020-04-04
NS8553,河北航空,高崎国际机场,南岳机场,XMN,HNY,09:05,09:01,11:00,10:30,到达,1h29m,XMN,HNY,厦门,衡阳,2020-04-04
CA1744,中国国航,克拉玛依机场,萧山国际机场,KRY,HGH,15:00,15:02,22:20,22:05,到达,7h3m,KRY,HGH,克拉玛依,杭州,2020-04-04
TV6250,西藏航空,克拉玛依机场,萧山国际机场,KRY,HGH,15:00,15:02,22:20,22:05,到达,7h3m,KRY,HGH,克拉玛依,杭州,2020-04-04
ZH1744,深圳航空,克拉玛依机场,萧山国际机场,KRY,HGH,15:00,15:02,22:20,22:05,到达,7h3m,KRY,HGH,克拉玛依,杭州,2020-04-04
MU5644,东方航空,乌兰浩特机场,虹桥国际机场,HLH,SHA,18:00,17:55,23:10,22:35,到达,4h40m,HLH,SHA,乌兰浩特,上海,2020-04-04
MU4662,东方航空,嘎洒国际机场,浦东国际机场,JHG,PVG,20:00,取消,01:10+1,取消,取消,5h10m,JHG,SHA,西双版纳,上海,2020-04-04
HO1042,吉祥航空,嘎洒国际机场,浦东国际机场,JHG,PVG,20:00,取消,01:10+1,取消,取消,5h10m,JHG,SHA,西双版纳,上海,2020-04-04
AQ1059,九元航空,白云国际机场,桃仙国际机场,CAN,SHE,06:15,取消,11:55,取消,取消,5h40m,CAN,SHE,广州,沈阳,2020-04-04
CZ3601,南方航空,白云国际机场,桃仙国际机场,CAN,SHE,08:30,取消,12:00,取消,取消,3h30m,CAN,SHE,广州,沈阳,2020-04-04
