航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
MU3905,东方航空,嘎洒国际机场,扬州泰州机场,JHG,YTY,06:30,取消,11:40,取消,取消,5h10m,JHG,YTY,西双版纳,扬州,2020-04-02
KY8327,昆明航空,保山机场,金湾机场,BSD,ZUH,17:00,取消,19:10,取消,取消,2h10m,BSD,ZUH,保山,珠海,2020-04-02
G52729,华夏航空,景德镇机场,周水子国际机场,JDZ,DLC,10:15,10:10,12:20,12:00,到达,1h50m,JDZ,DLC,景德镇,大连,2020-04-02
Y87529,金鹏航空,宝安国际机场,玉龙机场,SZX,CIF,06:05,06:10,11:45,11:26,到达,5h16m,SZX,CIF,深圳,赤峰,2020-04-02
MU1053,东方航空,长水国际机场,盘龙机场,KMG,GYS,06:30,06:33,08:10,07:55,到达,1h22m,KMG,GYS,昆明,广元,2020-04-02
SC7033,山东航空,长水国际机场,盘龙机场,KMG,GYS,06:30,06:33,08:10,07:55,到达,1h22m,KMG,GYS,昆明,广元,2020-04-02
3U8947,四川航空,长水国际机场,盘龙机场,KMG,GYS,06:30,06:33,08:10,07:55,到达,1h22m,KMG,GYS,昆明,广元,2020-04-02
G58312,华夏航空,武宿国际机场,交河机场,TYN,TLQ,09:55,09:58,00:00+1,14:06,到达,4h8m,TYN,TLQ,太原,吐鲁番,2020-04-02
SC4611,山东航空,武宿国际机场,交河机场,TYN,TLQ,09:55,09:58,00:00+1,14:06,到达,4h8m,TYN,TLQ,太原,吐鲁番,2020-04-02
CA4611,中国国航,武宿国际机场,交河机场,TYN,TLQ,09:55,09:58,00:00+1,14:06,到达,4h8m,TYN,TLQ,太原,吐鲁番,2020-04-02
MU2242,东方航空,德令哈机场,曹家堡机场,HXD,XNN,13:40,13:38,14:40,14:28,到达,0h50m,HXD,XNN,德令哈,西宁,2020-04-02
LL6436,华夏通航,德令哈机场,曹家堡机场,HXD,XNN,18:50,18:53,20:05,20:01,到达,1h8m,HXD,XNN,德令哈,西宁,2020-04-02
8L9863,祥鹏航空,南郊机场,武宿国际机场,MIG,TYN,11:05,取消,13:05,取消,取消,2h0m,MIG,TYN,绵阳,太原,2020-04-02
MF7083,厦门航空,正定国际机场,库尔勒机场,SJW,KRL,07:20,07:17,11:30,11:39,到达,4h22m,SJW,KRL,石家庄,库尔勒,2020-04-02
NS3507,河北航空,正定国际机场,库尔勒机场,SJW,KRL,07:20,07:17,11:30,11:39,到达,4h22m,SJW,KRL,石家庄,库尔勒,2020-04-02
MU5481,东方航空,栎社国际机场,桃仙国际机场,NGB,SHE,07:35,取消,11:40,取消,取消,4h5m,NGB,SHE,宁波,沈阳,2020-04-02
9C8696,春秋航空,栎社国际机场,桃仙国际机场,NGB,SHE,10:05,10:02,12:35,12:14,到达,2h12m,NGB,SHE,宁波,沈阳,2020-04-02
JD5751,首都航空,栎社国际机场,桃仙国际机场,NGB,SHE,12:45,取消,15:20,取消,取消,2h35m,NGB,SHE,宁波,沈阳,2020-04-02
GJ8695,长龙航空,栎社国际机场,桃仙国际机场,NGB,SHE,14:30,14:31,18:35,18:11,到达,3h40m,NGB,SHE,宁波,沈阳,2020-04-02
MU3032,东方航空,飞雄机场,白云国际机场,BFJ,CAN,19:30,19:20,21:20,20:40,到达,1h20m,BFJ,CAN,毕节,广州,2020-04-02
CZ3942,南方航空,飞雄机场,白云国际机场,BFJ,CAN,19:30,19:20,21:20,20:40,到达,1h20m,BFJ,CAN,毕节,广州,2020-04-02
JD5870,首都航空,新桥国际机场,大兴国际机场,HFE,PKX,10:55,取消,12:50,取消,取消,1h55m,HFE,BJS,合肥,北京,2020-04-02
MU5169,东方航空,新桥国际机场,首都国际机场,HFE,PEK,13:15,取消,15:05,取消,取消,1h50m,HFE,BJS,合肥,北京,2020-04-02
ZH1844,深圳航空,新桥国际机场,首都国际机场,HFE,PEK,17:20,取消,19:15,取消,取消,1h55m,HFE,BJS,合肥,北京,2020-04-02
CA1844,中国国航,新桥国际机场,首都国际机场,HFE,PEK,17:20,取消,19:15,取消,取消,1h55m,HFE,BJS,合肥,北京,2020-04-02
MU5171,东方航空,新桥国际机场,首都国际机场,HFE,PEK,18:55,取消,21:00,取消,取消,2h5m,HFE,BJS,合肥,北京,2020-04-02
MU5892,东方航空,思茅机场,长水国际机场,SYM,KMG,10:00,09:57,11:00,10:43,到达,0h46m,SYM,KMG,普洱,昆明,2020-04-02
CZ9416,南方航空,思茅机场,长水国际机场,SYM,KMG,10:00,09:57,11:00,10:43,到达,0h46m,SYM,KMG,普洱,昆明,2020-04-02
MU5711,东方航空,思茅机场,长水国际机场,SYM,KMG,14:50,取消,15:45,取消,取消,0h55m,SYM,KMG,普洱,昆明,2020-04-02
MU5898,东方航空,思茅机场,长水国际机场,SYM,KMG,19:05,19:09,20:05,19:56,到达,0h47m,SYM,KMG,普洱,昆明,2020-04-02
CZ9419,南方航空,思茅机场,长水国际机场,SYM,KMG,19:05,19:09,20:05,19:56,到达,0h47m,SYM,KMG,普洱,昆明,2020-04-02
MU5918,东方航空,思茅机场,长水国际机场,SYM,KMG,20:15,取消,21:15,取消,取消,1h0m,SYM,KMG,普洱,昆明,2020-04-02
8L9934,祥鹏航空,思茅机场,长水国际机场,SYM,KMG,23:55,取消,01:05+1,取消,取消,1h10m,SYM,KMG,普洱,昆明,2020-04-02
KY9333,昆明航空,新郑国际机场,长乐国际机场,CGO,FOC,08:15,08:09,10:25,09:55,到达,1h46m,CGO,FOC,郑州,福州,2020-04-02
CA3583,中国国航,新郑国际机场,长乐国际机场,CGO,FOC,08:15,08:09,10:25,09:55,到达,1h46m,CGO,FOC,郑州,福州,2020-04-02
ZH9333,深圳航空,新郑国际机场,长乐国际机场,CGO,FOC,08:15,08:09,10:25,09:55,到达,1h46m,CGO,FOC,郑州,福州,2020-04-02
CA8963,中国国航,新郑国际机场,长乐国际机场,CGO,FOC,11:55,取消,14:05,取消,取消,2h10m,CGO,FOC,郑州,福州,2020-04-02
CZ6917,南方航空,新郑国际机场,长乐国际机场,CGO,FOC,13:45,取消,15:55,取消,取消,2h10m,CGO,FOC,郑州,福州,2020-04-02
MF1684,厦门航空,新郑国际机场,长乐国际机场,CGO,FOC,13:45,取消,15:55,取消,取消,2h10m,CGO,FOC,郑州,福州,2020-04-02
CZ5100,南方航空,新郑国际机场,长乐国际机场,CGO,FOC,16:50,17:02,18:50,18:55,到达,1h53m,CGO,FOC,郑州,福州,2020-04-02
NS8252,河北航空,新郑国际机场,长乐国际机场,CGO,FOC,16:50,17:02,18:50,18:55,到达,1h53m,CGO,FOC,郑州,福州,2020-04-02
MF8252,厦门航空,新郑国际机场,长乐国际机场,CGO,FOC,16:50,17:02,18:50,18:55,到达,1h53m,CGO,FOC,郑州,福州,2020-04-02
CZ5065,南方航空,新郑国际机场,长乐国际机场,CGO,FOC,21:25,取消,23:35,取消,取消,2h10m,CGO,FOC,郑州,福州,2020-04-02
MF8158,厦门航空,新郑国际机场,长乐国际机场,CGO,FOC,21:25,取消,23:35,取消,取消,2h10m,CGO,FOC,郑州,福州,2020-04-02
NS8158,河北航空,新郑国际机场,长乐国际机场,CGO,FOC,21:25,取消,23:35,取消,取消,2h10m,CGO,FOC,郑州,福州,2020-04-02
DZ6211,东海航空,庆阳机场,中川机场,IQN,LHW,10:00,09:56,10:55,10:39,到达,0h43m,IQN,LHW,庆阳,兰州,2020-04-02
MU3533,东方航空,庆阳机场,中川机场,IQN,LHW,15:20,15:13,16:20,15:59,到达,0h46m,IQN,LHW,庆阳,兰州,2020-04-02
KN5605,中国联合航空,庆阳机场,中川机场,IQN,LHW,15:20,15:13,16:20,15:59,到达,0h46m,IQN,LHW,庆阳,兰州,2020-04-02
CZ9615,南方航空,首都国际机场,沙坡头机场,PEK,ZHY,06:40,07:04,08:55,08:47,到达,1h43m,BJS,ZHY,北京,中卫,2020-04-02
3U8819,四川航空,首都国际机场,沙坡头机场,PEK,ZHY,06:40,07:04,08:55,08:47,到达,1h43m,BJS,ZHY,北京,中卫,2020-04-02
MU3512,东方航空,芷江机场,大兴国际机场,HJJ,PKX,12:30,12:27,15:25,14:55,到达,2h28m,HJJ,BJS,怀化,北京,2020-04-02
KN5822,中国联合航空,芷江机场,大兴国际机场,HJJ,PKX,12:30,12:27,15:25,14:55,到达,2h28m,HJJ,BJS,怀化,北京,2020-04-02
SC3723,山东航空,龟兹机场,库尔勒机场,KCA,KRL,22:05,22:02,22:50,22:35,到达,0h33m,KCA,KRL,库车,库尔勒,2020-04-02
G54384,华夏航空,龟兹机场,库尔勒机场,KCA,KRL,22:05,22:02,22:50,22:35,到达,0h33m,KCA,KRL,库车,库尔勒,2020-04-02
FM9184,上海航空,蓬莱国际机场,高崎国际机场,YNT,XMN,14:45,取消,19:15,取消,取消,4h30m,YNT,XMN,烟台,厦门,2020-04-02
SC4848,山东航空,蓬莱国际机场,高崎国际机场,YNT,XMN,20:35,取消,23:20,取消,取消,2h45m,YNT,XMN,烟台,厦门,2020-04-02
CA4848,中国国航,蓬莱国际机场,高崎国际机场,YNT,XMN,20:35,取消,23:20,取消,取消,2h45m,YNT,XMN,烟台,厦门,2020-04-02
GY7175,多彩航空,龙洞堡国际机场,正定国际机场,KWE,SJW,14:30,14:36,18:25,18:14,到达,3h38m,KWE,SJW,贵阳,石家庄,2020-04-02
MF7054,厦门航空,龙洞堡国际机场,正定国际机场,KWE,SJW,19:00,19:01,21:30,21:07,到达,2h6m,KWE,SJW,贵阳,石家庄,2020-04-02
NS3280,河北航空,龙洞堡国际机场,正定国际机场,KWE,SJW,19:00,19:01,21:30,21:07,到达,2h6m,KWE,SJW,贵阳,石家庄,2020-04-02
9C6102,春秋航空,龙洞堡国际机场,正定国际机场,KWE,SJW,19:55,20:01,23:50,23:40,到达,3h39m,KWE,SJW,贵阳,石家庄,2020-04-02
FU6569,福州航空,临沂启阳机场,滨海国际机场,LYI,TSN,10:55,取消,12:20,取消,取消,1h25m,LYI,TSN,临沂,天津,2020-04-02
MU3640,东方航空,长治机场,大兴国际机场,CIH,PKX,19:35,19:24,20:55,20:28,到达,1h4m,CIH,BJS,长治,北京,2020-04-02
KN2928,中国联合航空,长治机场,大兴国际机场,CIH,PKX,19:35,19:24,20:55,20:28,到达,1h4m,CIH,BJS,长治,北京,2020-04-02
JD5627,首都航空,凤凰国际机场,天河国际机场,SYX,WUH,10:25,取消,12:45,取消,取消,2h20m,SYX,WUH,三亚,武汉,2020-04-02
JD5193,首都航空,凤凰国际机场,天河国际机场,SYX,WUH,18:10,取消,20:50,取消,取消,2h40m,SYX,WUH,三亚,武汉,2020-04-02
MU5991,东方航空,嘎洒国际机场,临沧机场,JHG,LNJ,15:40,取消,16:35,取消,取消,0h55m,JHG,LNJ,西双版纳,临沧,2020-04-02
MU5992,东方航空,嘎洒国际机场,临沧机场,JHG,LNJ,16:05,16:11,17:05,16:56,到达,0h45m,JHG,LNJ,西双版纳,临沧,2020-04-02
KY9958,昆明航空,五粮液机场,宝安国际机场,YBP,SZX,10:55,10:52,13:15,12:39,到达,1h47m,YBP,SZX,宜宾,深圳,2020-04-02
3U4452,四川航空,五粮液机场,宝安国际机场,YBP,SZX,10:55,10:52,13:15,12:39,到达,1h47m,YBP,SZX,宜宾,深圳,2020-04-02
TV6560,西藏航空,五粮液机场,宝安国际机场,YBP,SZX,10:55,10:52,13:15,12:39,到达,1h47m,YBP,SZX,宜宾,深圳,2020-04-02
CA3886,中国国航,五粮液机场,宝安国际机场,YBP,SZX,10:55,10:52,13:15,12:39,到达,1h47m,YBP,SZX,宜宾,深圳,2020-04-02
ZH9958,深圳航空,五粮液机场,宝安国际机场,YBP,SZX,10:55,10:52,13:15,12:39,到达,1h47m,YBP,SZX,宜宾,深圳,2020-04-02
8L9715,祥鹏航空,南郊机场,潮汕机场,MIG,SWA,06:55,取消,11:10,取消,取消,4h15m,MIG,SWA,绵阳,揭阳,2020-04-02
TV6798,西藏航空,周水子国际机场,流亭国际机场,DLC,TAO,13:05,取消,14:15,取消,取消,1h10m,DLC,TAO,大连,青岛,2020-04-02
CA4838,中国国航,周水子国际机场,流亭国际机场,DLC,TAO,13:05,取消,14:15,取消,取消,1h10m,DLC,TAO,大连,青岛,2020-04-02
SC4838,山东航空,周水子国际机场,流亭国际机场,DLC,TAO,13:05,取消,14:15,取消,取消,1h10m,DLC,TAO,大连,青岛,2020-04-02
G58363,华夏航空,周水子国际机场,流亭国际机场,DLC,TAO,13:05,取消,14:15,取消,取消,1h10m,DLC,TAO,大连,青岛,2020-04-02
ZH3100,深圳航空,周水子国际机场,流亭国际机场,DLC,TAO,13:05,取消,14:15,取消,取消,1h10m,DLC,TAO,大连,青岛,2020-04-02
3U4642,四川航空,周水子国际机场,流亭国际机场,DLC,TAO,13:05,取消,14:15,取消,取消,1h10m,DLC,TAO,大连,青岛,2020-04-02
G58321,华夏航空,周水子国际机场,流亭国际机场,DLC,TAO,14:05,13:59,15:10,14:39,到达,0h40m,DLC,TAO,大连,青岛,2020-04-02
CA4742,中国国航,周水子国际机场,流亭国际机场,DLC,TAO,14:05,13:59,15:10,14:39,到达,0h40m,DLC,TAO,大连,青岛,2020-04-02
SC4742,山东航空,周水子国际机场,流亭国际机场,DLC,TAO,14:05,13:59,15:10,14:39,到达,0h40m,DLC,TAO,大连,青岛,2020-04-02
ZH3024,深圳航空,周水子国际机场,流亭国际机场,DLC,TAO,21:35,取消,22:35,取消,取消,1h0m,DLC,TAO,大连,青岛,2020-04-02
CA4624,中国国航,周水子国际机场,流亭国际机场,DLC,TAO,21:35,取消,22:35,取消,取消,1h0m,DLC,TAO,大连,青岛,2020-04-02
SC4624,山东航空,周水子国际机场,流亭国际机场,DLC,TAO,21:35,取消,22:35,取消,取消,1h0m,DLC,TAO,大连,青岛,2020-04-02
CA8860,中国国航,周水子国际机场,流亭国际机场,DLC,TAO,22:10,22:05,23:15,22:39,到达,0h34m,DLC,TAO,大连,青岛,2020-04-02
SC8860,山东航空,周水子国际机场,流亭国际机场,DLC,TAO,22:10,22:05,23:15,22:39,到达,0h34m,DLC,TAO,大连,青岛,2020-04-02
G58353,华夏航空,周水子国际机场,流亭国际机场,DLC,TAO,22:10,22:05,23:15,22:39,到达,0h34m,DLC,TAO,大连,青岛,2020-04-02
CZ6624,南方航空,龙嘉国际机场,凤凰国际机场,CGQ,SYX,07:40,取消,15:20,取消,取消,7h40m,CGQ,SYX,长春,三亚,2020-04-02
3U8800,四川航空,龙嘉国际机场,凤凰国际机场,CGQ,SYX,15:15,15:12,21:50,21:16,到达,6h4m,CGQ,SYX,长春,三亚,2020-04-02
SC7022,山东航空,龙嘉国际机场,凤凰国际机场,CGQ,SYX,15:15,15:12,21:50,21:16,到达,6h4m,CGQ,SYX,长春,三亚,2020-04-02
HU7728,海南航空,龙嘉国际机场,凤凰国际机场,CGQ,SYX,16:00,16:02,23:10,22:56,到达,6h54m,CGQ,SYX,长春,三亚,2020-04-02
CZ6668,南方航空,龙嘉国际机场,凤凰国际机场,CGQ,SYX,16:20,16:17,23:45,23:27,到达,7h10m,CGQ,SYX,长春,三亚,2020-04-02
CZ6174,南方航空,龙嘉国际机场,凤凰国际机场,CGQ,SYX,17:05,16:57,22:35,21:43,到达,4h46m,CGQ,SYX,长春,三亚,2020-04-02
JD5766,首都航空,龙嘉国际机场,凤凰国际机场,CGQ,SYX,17:55,20:29,00:45+1,00:53+1,到达,4h24m,CGQ,SYX,长春,三亚,2020-04-02
CA3565,中国国航,太平国际机场,新郑国际机场,HRB,CGO,08:35,08:24,11:40,11:07,到达,2h43m,HRB,CGO,哈尔滨,郑州,2020-04-02
HO5134,吉祥航空,太平国际机场,新郑国际机场,HRB,CGO,08:35,08:24,11:40,11:07,到达,2h43m,HRB,CGO,哈尔滨,郑州,2020-04-02
ZH9753,深圳航空,太平国际机场,新郑国际机场,HRB,CGO,08:35,08:24,11:40,11:07,到达,2h43m,HRB,CGO,哈尔滨,郑州,2020-04-02
3U4449,四川航空,太平国际机场,新郑国际机场,HRB,CGO,08:35,08:24,11:40,11:07,到达,2h43m,HRB,CGO,哈尔滨,郑州,2020-04-02
KY9753,昆明航空,太平国际机场,新郑国际机场,HRB,CGO,08:35,08:24,11:40,11:07,到达,2h43m,HRB,CGO,哈尔滨,郑州,2020-04-02
TV6693,西藏航空,太平国际机场,新郑国际机场,HRB,CGO,08:35,08:24,11:40,11:07,到达,2h43m,HRB,CGO,哈尔滨,郑州,2020-04-02
CZ6247,南方航空,太平国际机场,新郑国际机场,HRB,CGO,08:55,08:52,12:15,11:38,到达,2h46m,HRB,CGO,哈尔滨,郑州,2020-04-02
HU7684,海南航空,太平国际机场,新郑国际机场,HRB,CGO,13:45,取消,17:00,取消,取消,3h15m,HRB,CGO,哈尔滨,郑州,2020-04-02
CZ6360,南方航空,太平国际机场,新郑国际机场,HRB,CGO,17:05,17:09,20:15,19:58,到达,2h49m,HRB,CGO,哈尔滨,郑州,2020-04-02
PN6372,西部航空,太平国际机场,新郑国际机场,HRB,CGO,18:30,18:39,21:35,21:27,到达,2h48m,HRB,CGO,哈尔滨,郑州,2020-04-02
8L9534,祥鹏航空,太平国际机场,新郑国际机场,HRB,CGO,21:15,取消,00:30+1,取消,取消,3h15m,HRB,CGO,哈尔滨,郑州,2020-04-02
MF8560,厦门航空,金湾机场,高崎国际机场,ZUH,XMN,21:45,取消,23:00,取消,取消,1h15m,ZUH,XMN,珠海,厦门,2020-04-02
NS8560,河北航空,金湾机场,高崎国际机场,ZUH,XMN,21:45,取消,23:00,取消,取消,1h15m,ZUH,XMN,珠海,厦门,2020-04-02
MU3574,东方航空,呼伦贝尔东山国际机场,大兴国际机场,HLD,PKX,12:45,13:05,16:35,16:42,到达,3h37m,HLD,BJS,海拉尔,北京,2020-04-02
KN2976,中国联合航空,呼伦贝尔东山国际机场,大兴国际机场,HLD,PKX,12:45,13:05,16:35,16:42,到达,3h37m,HLD,BJS,海拉尔,北京,2020-04-02
CA1132,中国国航,呼伦贝尔东山国际机场,首都国际机场,HLD,PEK,13:20,取消,15:40,取消,取消,2h20m,HLD,BJS,海拉尔,北京,2020-04-02
ZH1132,深圳航空,呼伦贝尔东山国际机场,首都国际机场,HLD,PEK,13:20,取消,15:40,取消,取消,2h20m,HLD,BJS,海拉尔,北京,2020-04-02
ZH3888,深圳航空,首都国际机场,双流国际机场,PEK,CTU,06:25,06:43,09:45,09:25,到达,2h42m,BJS,CTU,北京,成都,2020-04-02
3U8896,四川航空,首都国际机场,双流国际机场,PEK,CTU,06:25,06:43,09:45,09:25,到达,2h42m,BJS,CTU,北京,成都,2020-04-02
CZ9662,南方航空,首都国际机场,双流国际机场,PEK,CTU,06:25,06:43,09:45,09:25,到达,2h42m,BJS,CTU,北京,成都,2020-04-02
ZH4194,深圳航空,首都国际机场,双流国际机场,PEK,CTU,06:30,取消,10:05,取消,取消,3h35m,BJS,CTU,北京,成都,2020-04-02
CA4194,中国国航,首都国际机场,双流国际机场,PEK,CTU,06:30,取消,10:05,取消,取消,3h35m,BJS,CTU,北京,成都,2020-04-02
3U1141,四川航空,首都国际机场,双流国际机场,PEK,CTU,08:00,取消,11:10,取消,取消,3h10m,BJS,CTU,北京,成都,2020-04-02
MF1554,厦门航空,首都国际机场,双流国际机场,PEK,CTU,08:00,取消,11:10,取消,取消,3h10m,BJS,CTU,北京,成都,2020-04-02
CZ6161,南方航空,首都国际机场,双流国际机场,PEK,CTU,08:00,取消,11:10,取消,取消,3h10m,BJS,CTU,北京,成都,2020-04-02
ZH4112,深圳航空,首都国际机场,双流国际机场,PEK,CTU,08:30,08:26,11:55,11:13,到达,2h47m,BJS,CTU,北京,成都,2020-04-02
CA4112,中国国航,首都国际机场,双流国际机场,PEK,CTU,08:30,08:26,11:55,11:13,到达,2h47m,BJS,CTU,北京,成都,2020-04-02
SC4112,山东航空,首都国际机场,双流国际机场,PEK,CTU,08:30,08:26,11:55,11:13,到达,2h47m,BJS,CTU,北京,成都,2020-04-02
ZH1415,深圳航空,首都国际机场,双流国际机场,PEK,CTU,09:30,取消,13:00,取消,取消,3h30m,BJS,CTU,北京,成都,2020-04-02
CA1415,中国国航,首都国际机场,双流国际机场,PEK,CTU,09:30,取消,13:00,取消,取消,3h30m,BJS,CTU,北京,成都,2020-04-02
MF5052,厦门航空,首都国际机场,双流国际机场,PEK,CTU,10:10,取消,13:30,取消,取消,3h20m,BJS,CTU,北京,成都,2020-04-02
CZ4964,南方航空,首都国际机场,双流国际机场,PEK,CTU,10:10,取消,13:30,取消,取消,3h20m,BJS,CTU,北京,成都,2020-04-02
3U8548,四川航空,首都国际机场,双流国际机场,PEK,CTU,10:10,取消,13:30,取消,取消,3h20m,BJS,CTU,北京,成都,2020-04-02
CZ6183,南方航空,首都国际机场,双流国际机场,PEK,CTU,10:45,10:45,14:20,13:30,到达,2h45m,BJS,CTU,北京,成都,2020-04-02
MF1564,厦门航空,首都国际机场,双流国际机场,PEK,CTU,10:45,10:45,14:20,13:30,到达,2h45m,BJS,CTU,北京,成都,2020-04-02
3U1147,四川航空,首都国际机场,双流国际机场,PEK,CTU,10:45,10:45,14:20,13:30,到达,2h45m,BJS,CTU,北京,成都,2020-04-02
CA4102,中国国航,首都国际机场,双流国际机场,PEK,CTU,11:30,取消,15:00,取消,取消,3h30m,BJS,CTU,北京,成都,2020-04-02
ZH4102,深圳航空,首都国际机场,双流国际机场,PEK,CTU,11:30,取消,15:00,取消,取消,3h30m,BJS,CTU,北京,成都,2020-04-02
3U8882,四川航空,首都国际机场,双流国际机场,PEK,CTU,11:35,11:38,14:55,14:20,到达,2h42m,BJS,CTU,北京,成都,2020-04-02
CZ9648,南方航空,首都国际机场,双流国际机场,PEK,CTU,11:35,11:38,14:55,14:20,到达,2h42m,BJS,CTU,北京,成都,2020-04-02
MF5100,厦门航空,首都国际机场,双流国际机场,PEK,CTU,11:35,11:38,14:55,14:20,到达,2h42m,BJS,CTU,北京,成都,2020-04-02
ZH4114,深圳航空,首都国际机场,双流国际机场,PEK,CTU,12:30,取消,16:05,取消,取消,3h35m,BJS,CTU,北京,成都,2020-04-02
CA4114,中国国航,首都国际机场,双流国际机场,PEK,CTU,12:30,取消,16:05,取消,取消,3h35m,BJS,CTU,北京,成都,2020-04-02
3U8884,四川航空,首都国际机场,双流国际机场,PEK,CTU,13:35,取消,16:55,取消,取消,3h20m,BJS,CTU,北京,成都,2020-04-02
CZ9650,南方航空,首都国际机场,双流国际机场,PEK,CTU,13:35,取消,16:55,取消,取消,3h20m,BJS,CTU,北京,成都,2020-04-02
MF5102,厦门航空,首都国际机场,双流国际机场,PEK,CTU,13:35,取消,16:55,取消,取消,3h20m,BJS,CTU,北京,成都,2020-04-02
CA4108,中国国航,首都国际机场,双流国际机场,PEK,CTU,14:30,取消,17:55,取消,取消,3h25m,BJS,CTU,北京,成都,2020-04-02
ZH4108,深圳航空,首都国际机场,双流国际机场,PEK,CTU,14:30,取消,17:55,取消,取消,3h25m,BJS,CTU,北京,成都,2020-04-02
CZ3903,南方航空,首都国际机场,双流国际机场,PEK,CTU,14:35,取消,17:50,取消,取消,3h15m,BJS,CTU,北京,成都,2020-04-02
3U1131,四川航空,首都国际机场,双流国际机场,PEK,CTU,14:35,取消,17:50,取消,取消,3h15m,BJS,CTU,北京,成都,2020-04-02
MF1466,厦门航空,首都国际机场,双流国际机场,PEK,CTU,14:35,取消,17:50,取消,取消,3h15m,BJS,CTU,北京,成都,2020-04-02
ZH4116,深圳航空,首都国际机场,双流国际机场,PEK,CTU,15:30,15:29,19:15,18:06,到达,2h37m,BJS,CTU,北京,成都,2020-04-02
CA4116,中国国航,首都国际机场,双流国际机场,PEK,CTU,15:30,15:29,19:15,18:06,到达,2h37m,BJS,CTU,北京,成都,2020-04-02
HU7247,海南航空,首都国际机场,双流国际机场,PEK,CTU,15:30,15:35,18:50,18:19,到达,2h44m,BJS,CTU,北京,成都,2020-04-02
CZ9652,南方航空,首都国际机场,双流国际机场,PEK,CTU,15:35,取消,18:55,取消,取消,3h20m,BJS,CTU,北京,成都,2020-04-02
MF5104,厦门航空,首都国际机场,双流国际机场,PEK,CTU,15:35,取消,18:55,取消,取消,3h20m,BJS,CTU,北京,成都,2020-04-02
3U8886,四川航空,首都国际机场,双流国际机场,PEK,CTU,15:35,取消,18:55,取消,取消,3h20m,BJS,CTU,北京,成都,2020-04-02
CZ9907,南方航空,大兴国际机场,双流国际机场,PKX,CTU,15:45,15:45,19:00,18:22,到达,2h37m,BJS,CTU,北京,成都,2020-04-02
NS8001,河北航空,大兴国际机场,双流国际机场,PKX,CTU,15:45,15:45,19:00,18:22,到达,2h37m,BJS,CTU,北京,成都,2020-04-02
MF7101,厦门航空,大兴国际机场,双流国际机场,PKX,CTU,15:45,15:45,19:00,18:22,到达,2h37m,BJS,CTU,北京,成都,2020-04-02
3U8888,四川航空,首都国际机场,双流国际机场,PEK,CTU,17:35,取消,21:15,取消,取消,3h40m,BJS,CTU,北京,成都,2020-04-02
CZ9654,南方航空,首都国际机场,双流国际机场,PEK,CTU,17:35,取消,21:15,取消,取消,3h40m,BJS,CTU,北京,成都,2020-04-02
MF5106,厦门航空,首都国际机场,双流国际机场,PEK,CTU,17:35,取消,21:15,取消,取消,3h40m,BJS,CTU,北京,成都,2020-04-02
CA4104,中国国航,首都国际机场,双流国际机场,PEK,CTU,18:30,取消,21:55,取消,取消,3h25m,BJS,CTU,北京,成都,2020-04-02
ZH4104,深圳航空,首都国际机场,双流国际机场,PEK,CTU,18:30,取消,21:55,取消,取消,3h25m,BJS,CTU,北京,成都,2020-04-02
CA4106,中国国航,首都国际机场,双流国际机场,PEK,CTU,20:30,20:38,23:55,23:19,到达,2h41m,BJS,CTU,北京,成都,2020-04-02
ZH4106,深圳航空,首都国际机场,双流国际机场,PEK,CTU,20:30,20:38,23:55,23:19,到达,2h41m,BJS,CTU,北京,成都,2020-04-02
3U8391,四川航空,首都国际机场,双流国际机场,PEK,CTU,20:35,取消,23:55,取消,取消,3h20m,BJS,CTU,北京,成都,2020-04-02
MU5273,东方航空,首都国际机场,双流国际机场,PEK,CTU,21:10,21:17,00:20+1,00:03+1,到达,2h46m,BJS,CTU,北京,成都,2020-04-02
HO3717,吉祥航空,首都国际机场,双流国际机场,PEK,CTU,21:10,21:17,00:20+1,00:03+1,到达,2h46m,BJS,CTU,北京,成都,2020-04-02
HU7347,海南航空,首都国际机场,双流国际机场,PEK,CTU,21:45,取消,01:25+1,取消,取消,3h40m,BJS,CTU,北京,成都,2020-04-02
MF8209,厦门航空,周水子国际机场,中川机场,DLC,LHW,09:40,09:40,15:30,15:20,到达,5h40m,DLC,LHW,大连,兰州,2020-04-02
CZ5086,南方航空,周水子国际机场,中川机场,DLC,LHW,09:40,09:40,15:30,15:20,到达,5h40m,DLC,LHW,大连,兰州,2020-04-02
3U4025,四川航空,周水子国际机场,中川机场,DLC,LHW,09:40,09:40,15:30,15:20,到达,5h40m,DLC,LHW,大连,兰州,2020-04-02
NS8209,河北航空,周水子国际机场,中川机场,DLC,LHW,09:40,09:40,15:30,15:20,到达,5h40m,DLC,LHW,大连,兰州,2020-04-02
ZH4151,深圳航空,双流国际机场,地窝堡国际机场,CTU,URC,06:20,06:31,10:15,09:54,到达,3h23m,CTU,URC,成都,乌鲁木齐,2020-04-02
SC4151,山东航空,双流国际机场,地窝堡国际机场,CTU,URC,06:20,06:31,10:15,09:54,到达,3h23m,CTU,URC,成都,乌鲁木齐,2020-04-02
