航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
3U4036,四川航空,银川河东国际机场,黄花国际机场,INC,CSX,16:10,16:11,18:40,18:09,完成,1h58m,INC,CSX,银川,长沙,2020-04-03
NS8236,河北航空,银川河东国际机场,黄花国际机场,INC,CSX,16:10,16:11,18:40,18:09,完成,1h58m,INC,CSX,银川,长沙,2020-04-03
BK3044,奥凯航空,银川河东国际机场,黄花国际机场,INC,CSX,23:30,23:44,01:45+1,01:37+1,完成,1h53m,INC,CSX,银川,长沙,2020-04-03
MF8281,厦门航空,高崎国际机场,中川机场,XMN,LHW,07:15,07:18,12:35,12:16,完成,4h58m,XMN,LHW,厦门,兰州,2020-04-03
NS8281,河北航空,高崎国际机场,中川机场,XMN,LHW,07:15,07:18,12:35,12:16,完成,4h58m,XMN,LHW,厦门,兰州,2020-04-03
JD5671,首都航空,许家坪机场,萧山国际机场,ENH,HGH,10:10,09:53,12:05,11:28,完成,1h35m,ENH,HGH,恩施,杭州,2020-04-03
GJ8658,长龙航空,许家坪机场,萧山国际机场,ENH,HGH,19:30,取消,21:30,取消,取消,2h0m,ENH,HGH,恩施,杭州,2020-04-03
TV6910,西藏航空,许家坪机场,萧山国际机场,ENH,HGH,19:30,取消,21:30,取消,取消,2h0m,ENH,HGH,恩施,杭州,2020-04-03
SC8853,山东航空,流亭国际机场,潮汕机场,TAO,SWA,13:40,13:41,18:00,17:43,完成,4h2m,TAO,SWA,青岛,揭阳,2020-04-03
CA8853,中国国航,流亭国际机场,潮汕机场,TAO,SWA,13:40,13:41,18:00,17:43,完成,4h2m,TAO,SWA,青岛,揭阳,2020-04-03
GJ8939,长龙航空,栎社国际机场,武陵山机场,NGB,JIQ,08:30,08:35,11:05,10:48,完成,2h13m,NGB,JIQ,宁波,黔江,2020-04-03
KY8240,昆明航空,龙洞堡国际机场,驼峰机场,KWE,TCZ,19:15,取消,21:05,取消,取消,1h50m,KWE,TCZ,贵阳,腾冲,2020-04-03
ZH3140,深圳航空,龙洞堡国际机场,驼峰机场,KWE,TCZ,19:15,取消,21:05,取消,取消,1h50m,KWE,TCZ,贵阳,腾冲,2020-04-03
CA5740,中国国航,龙洞堡国际机场,驼峰机场,KWE,TCZ,19:15,取消,21:05,取消,取消,1h50m,KWE,TCZ,贵阳,腾冲,2020-04-03
ZH3540,深圳航空,长乐国际机场,奔牛机场,FOC,CZX,17:45,取消,19:10,取消,取消,1h25m,FOC,CZX,福州,常州,2020-04-03
3U8326,四川航空,长乐国际机场,奔牛机场,FOC,CZX,17:45,取消,19:10,取消,取消,1h25m,FOC,CZX,福州,常州,2020-04-03
MF5028,厦门航空,长乐国际机场,奔牛机场,FOC,CZX,17:45,取消,19:10,取消,取消,1h25m,FOC,CZX,福州,常州,2020-04-03
3U2054,四川航空,兴凯湖机场,周水子国际机场,JXA,DLC,17:40,17:31,20:00,19:18,完成,1h47m,JXA,DLC,鸡西,大连,2020-04-03
SC3718,山东航空,兴凯湖机场,周水子国际机场,JXA,DLC,17:40,17:31,20:00,19:18,完成,1h47m,JXA,DLC,鸡西,大连,2020-04-03
G52926,华夏航空,兴凯湖机场,周水子国际机场,JXA,DLC,17:40,17:31,20:00,19:18,完成,1h47m,JXA,DLC,鸡西,大连,2020-04-03
CZ3850,南方航空,周水子国际机场,天河国际机场,DLC,WUH,18:10,取消,20:40,取消,取消,2h30m,DLC,WUH,大连,武汉,2020-04-03
G54398,华夏航空,龟兹机场,阿克苏机场,KCA,AKU,22:55,22:31,23:40,23:00,完成,0h29m,KCA,AKU,库车,阿克苏,2020-04-03
3U8353,四川航空,滨海国际机场,昌北国际机场,TSN,KHN,09:05,09:01,11:25,10:56,完成,1h55m,TSN,KHN,天津,南昌,2020-04-03
GS7907,天津航空,滨海国际机场,昌北国际机场,TSN,KHN,10:35,取消,13:05,取消,取消,2h30m,TSN,KHN,天津,南昌,2020-04-03
GS6452,天津航空,滨海国际机场,昌北国际机场,TSN,KHN,14:10,14:27,16:25,16:26,完成,1h59m,TSN,KHN,天津,南昌,2020-04-03
HO1907,吉祥航空,平潭机场,苏南硕放国际机场,HUZ,WUX,14:50,15:52,17:00,17:39,完成,1h47m,HUZ,WUX,惠州,无锡,2020-04-03
MU4929,东方航空,平潭机场,苏南硕放国际机场,HUZ,WUX,14:50,15:52,17:00,17:39,完成,1h47m,HUZ,WUX,惠州,无锡,2020-04-03
MU3970,东方航空,凤凰国际机场,五粮液机场,SYX,YBP,12:35,12:29,14:40,14:36,完成,2h7m,SYX,YBP,三亚,宜宾,2020-04-03
3U8512,四川航空,凤凰国际机场,五粮液机场,SYX,YBP,12:35,12:29,14:40,14:36,完成,2h7m,SYX,YBP,三亚,宜宾,2020-04-03
G58704,华夏航空,凤凰国际机场,五粮液机场,SYX,YBP,12:35,12:29,14:40,14:36,完成,2h7m,SYX,YBP,三亚,宜宾,2020-04-03
CZ3675,南方航空,宝安国际机场,城固机场,SZX,HZG,07:15,07:06,09:50,09:30,完成,2h24m,SZX,HZG,深圳,汉中,2020-04-03
CZ8751,南方航空,喀什机场,江北国际机场,KHG,CKG,16:00,16:09,21:50,21:59,完成,5h50m,KHG,CKG,喀什,重庆,2020-04-03
ZH1150,深圳航空,伊金霍洛机场,首都国际机场,DSN,PEK,23:00,取消,00:25+1,取消,取消,1h25m,DSN,BJS,鄂尔多斯,北京,2020-04-03
CA1150,中国国航,伊金霍洛机场,首都国际机场,DSN,PEK,23:00,取消,00:25+1,取消,取消,1h25m,DSN,BJS,鄂尔多斯,北京,2020-04-03
NS8234,河北航空,五桥机场,高崎国际机场,WXN,XMN,19:50,19:40,22:15,21:36,完成,1h56m,WXN,XMN,万州,厦门,2020-04-03
MF8234,厦门航空,五桥机场,高崎国际机场,WXN,XMN,19:50,19:40,22:15,21:36,完成,1h56m,WXN,XMN,万州,厦门,2020-04-03
MU4142,东方航空,五桥机场,高崎国际机场,WXN,XMN,19:50,19:40,22:15,21:36,完成,1h56m,WXN,XMN,万州,厦门,2020-04-03
BK3091,奥凯航空,黄花国际机场,黄金机场,CSX,KOW,09:55,取消,11:20,取消,取消,1h25m,CSX,KOW,长沙,赣州,2020-04-03
CA4054,中国国航,和田机场,江北国际机场,HTN,CKG,12:30,取消,16:55,取消,取消,4h25m,HTN,CKG,和田,重庆,2020-04-03
ZH4054,深圳航空,和田机场,江北国际机场,HTN,CKG,12:30,取消,16:55,取消,取消,4h25m,HTN,CKG,和田,重庆,2020-04-03
9C8729,春秋航空,扬州泰州机场,长水国际机场,YTY,KMG,12:15,12:23,15:40,15:21,完成,2h58m,YTY,KMG,扬州,昆明,2020-04-03
PN6219,西部航空,天河国际机场,长乐国际机场,WUH,FOC,09:00,取消,10:30,取消,取消,1h30m,WUH,FOC,武汉,福州,2020-04-03
ZH3019,深圳航空,流亭国际机场,武夷山机场,TAO,WUS,06:35,06:19,09:00,08:20,完成,2h1m,TAO,WUS,青岛,武夷山,2020-04-03
CA4711,中国国航,流亭国际机场,武夷山机场,TAO,WUS,06:35,06:19,09:00,08:20,完成,2h1m,TAO,WUS,青岛,武夷山,2020-04-03
SC4711,山东航空,流亭国际机场,武夷山机场,TAO,WUS,06:35,06:19,09:00,08:20,完成,2h1m,TAO,WUS,青岛,武夷山,2020-04-03
ZH9139,深圳航空,宝安国际机场,关公机场,SZX,YCU,08:50,09:01,11:40,11:20,完成,2h19m,SZX,YCU,深圳,运城,2020-04-03
KY9139,昆明航空,宝安国际机场,关公机场,SZX,YCU,08:50,09:01,11:40,11:20,完成,2h19m,SZX,YCU,深圳,运城,2020-04-03
CA3439,中国国航,宝安国际机场,关公机场,SZX,YCU,08:50,09:01,11:40,11:20,完成,2h19m,SZX,YCU,深圳,运城,2020-04-03
HO3370,吉祥航空,宝安国际机场,关公机场,SZX,YCU,08:50,09:01,11:40,11:20,完成,2h19m,SZX,YCU,深圳,运城,2020-04-03
MU2139,东方航空,南岳机场,凤凰国际机场,HNY,SYX,18:10,18:18,20:05,20:06,完成,1h48m,HNY,SYX,衡阳,三亚,2020-04-03
9C8773,春秋航空,栎社国际机场,周水子国际机场,NGB,DLC,07:00,06:57,08:55,08:36,完成,1h39m,NGB,DLC,宁波,大连,2020-04-03
CZ6326,南方航空,栎社国际机场,周水子国际机场,NGB,DLC,15:10,取消,17:05,取消,取消,1h55m,NGB,DLC,宁波,大连,2020-04-03
MU5649,东方航空,栎社国际机场,周水子国际机场,NGB,DLC,18:30,18:30,20:35,20:16,完成,1h46m,NGB,DLC,宁波,大连,2020-04-03
ZH3058,深圳航空,云冈机场,高崎国际机场,DAT,XMN,21:55,取消,00:50+1,取消,取消,2h55m,DAT,XMN,大同,厦门,2020-04-03
CA8758,中国国航,云冈机场,高崎国际机场,DAT,XMN,21:55,取消,00:50+1,取消,取消,2h55m,DAT,XMN,大同,厦门,2020-04-03
SC8758,山东航空,云冈机场,高崎国际机场,DAT,XMN,21:55,取消,00:50+1,取消,取消,2h55m,DAT,XMN,大同,厦门,2020-04-03
JR1513,幸福航空,阿拉善左旗机场,桃来机场,AXF,EJN,11:35,11:37,13:20,13:10,完成,1h33m,AXF,EJN,阿拉善左旗,额济纳旗,2020-04-03
G58139,华夏航空,首都国际机场,武宿国际机场,PEK,TYN,07:00,取消,08:20,取消,取消,1h20m,BJS,TYN,北京,太原,2020-04-03
ZH1145,深圳航空,首都国际机场,武宿国际机场,PEK,TYN,07:00,取消,08:20,取消,取消,1h20m,BJS,TYN,北京,太原,2020-04-03
NZ3857,新西兰航空,首都国际机场,武宿国际机场,PEK,TYN,07:00,取消,08:20,取消,取消,1h20m,BJS,TYN,北京,太原,2020-04-03
CA1145,中国国航,首都国际机场,武宿国际机场,PEK,TYN,07:00,取消,08:20,取消,取消,1h20m,BJS,TYN,北京,太原,2020-04-03
MU5528,东方航空,首都国际机场,武宿国际机场,PEK,TYN,18:35,18:36,20:00,19:26,完成,0h50m,BJS,TYN,北京,太原,2020-04-03
G52669,华夏航空,滨海国际机场,银川河东国际机场,TSN,INC,13:15,13:18,16:55,16:37,完成,3h19m,TSN,INC,天津,银川,2020-04-03
3U2015,四川航空,滨海国际机场,银川河东国际机场,TSN,INC,13:15,13:18,16:55,16:37,完成,3h19m,TSN,INC,天津,银川,2020-04-03
SC3709,山东航空,滨海国际机场,银川河东国际机场,TSN,INC,13:15,13:18,16:55,16:37,完成,3h19m,TSN,INC,天津,银川,2020-04-03
G58175,华夏航空,滨海国际机场,银川河东国际机场,TSN,INC,20:30,取消,22:35,取消,取消,2h5m,TSN,INC,天津,银川,2020-04-03
ZH4707,深圳航空,滨海国际机场,银川河东国际机场,TSN,INC,20:30,取消,22:35,取消,取消,2h5m,TSN,INC,天津,银川,2020-04-03
CA8129,中国国航,滨海国际机场,银川河东国际机场,TSN,INC,20:30,取消,22:35,取消,取消,2h5m,TSN,INC,天津,银川,2020-04-03
NS8636,河北航空,三义机场,高崎国际机场,LJG,XMN,13:50,13:51,17:50,17:23,完成,3h32m,LJG,XMN,丽江,厦门,2020-04-03
MF8636,厦门航空,三义机场,高崎国际机场,LJG,XMN,13:50,13:51,17:50,17:23,完成,3h32m,LJG,XMN,丽江,厦门,2020-04-03
MF8355,厦门航空,长乐国际机场,金湾机场,FOC,ZUH,11:55,11:53,13:40,13:23,完成,1h30m,FOC,ZUH,福州,珠海,2020-04-03
CZ5868,南方航空,长乐国际机场,金湾机场,FOC,ZUH,11:55,11:53,13:40,13:23,完成,1h30m,FOC,ZUH,福州,珠海,2020-04-03
NS8355,河北航空,长乐国际机场,金湾机场,FOC,ZUH,11:55,11:53,13:40,13:23,完成,1h30m,FOC,ZUH,福州,珠海,2020-04-03
CA8841,中国国航,长乐国际机场,金湾机场,FOC,ZUH,16:20,取消,18:05,取消,取消,1h45m,FOC,ZUH,福州,珠海,2020-04-03
SC8841,山东航空,长乐国际机场,金湾机场,FOC,ZUH,16:20,取消,18:05,取消,取消,1h45m,FOC,ZUH,福州,珠海,2020-04-03
GX8812,北部湾航空,榆阳机场,吴圩国际机场,UYN,NNG,13:05,13:18,17:45,17:23,完成,4h5m,UYN,NNG,榆林,南宁,2020-04-03
NS3203,河北航空,正定国际机场,白云国际机场,SJW,CAN,08:10,08:13,11:05,10:53,完成,2h40m,SJW,CAN,石家庄,广州,2020-04-03
CZ9901,南方航空,正定国际机场,白云国际机场,SJW,CAN,08:10,08:13,11:05,10:53,完成,2h40m,SJW,CAN,石家庄,广州,2020-04-03
MF7003,厦门航空,正定国际机场,白云国际机场,SJW,CAN,08:10,08:13,11:05,10:53,完成,2h40m,SJW,CAN,石家庄,广州,2020-04-03
9C8899,春秋航空,正定国际机场,白云国际机场,SJW,CAN,13:40,13:39,16:50,16:25,完成,2h46m,SJW,CAN,石家庄,广州,2020-04-03
MU5700,东方航空,地窝堡国际机场,栎社国际机场,URC,NGB,16:20,16:14,23:20,22:45,完成,6h31m,URC,NGB,乌鲁木齐,宁波,2020-04-03
JD5394,首都航空,银川河东国际机场,吴圩国际机场,INC,NNG,18:55,取消,21:55,取消,取消,3h0m,INC,NNG,银川,南宁,2020-04-03
MU5585,东方航空,浦东国际机场,黄金机场,PVG,KOW,07:50,取消,09:55,取消,取消,2h5m,SHA,KOW,上海,赣州,2020-04-03
MU2994,东方航空,虹桥国际机场,黄金机场,SHA,KOW,18:00,取消,20:00,取消,取消,2h0m,SHA,KOW,上海,赣州,2020-04-03
MF8189,厦门航空,长乐国际机场,关公机场,FOC,YCU,07:25,07:35,12:15,12:01,完成,4h26m,FOC,YCU,福州,运城,2020-04-03
MU4129,东方航空,长乐国际机场,关公机场,FOC,YCU,07:25,07:35,12:15,12:01,完成,4h26m,FOC,YCU,福州,运城,2020-04-03
NS8189,河北航空,长乐国际机场,关公机场,FOC,YCU,07:25,07:35,12:15,12:01,完成,4h26m,FOC,YCU,福州,运城,2020-04-03
CA1573,中国国航,首都国际机场,昌北国际机场,PEK,KHN,07:05,取消,09:45,取消,取消,2h40m,BJS,KHN,北京,南昌,2020-04-03
JD5859,首都航空,大兴国际机场,昌北国际机场,PKX,KHN,07:25,07:30,09:35,09:27,完成,1h57m,BJS,KHN,北京,南昌,2020-04-03
NS8007,河北航空,大兴国际机场,昌北国际机场,PKX,KHN,08:55,09:00,11:10,11:02,完成,2h2m,BJS,KHN,北京,南昌,2020-04-03
CZ9913,南方航空,大兴国际机场,昌北国际机场,PKX,KHN,08:55,09:00,11:10,11:02,完成,2h2m,BJS,KHN,北京,南昌,2020-04-03
MF7107,厦门航空,大兴国际机场,昌北国际机场,PKX,KHN,08:55,09:00,11:10,11:02,完成,2h2m,BJS,KHN,北京,南昌,2020-04-03
MU5174,东方航空,首都国际机场,昌北国际机场,PEK,KHN,11:20,取消,13:55,取消,取消,2h35m,BJS,KHN,北京,南昌,2020-04-03
CA1511,中国国航,首都国际机场,昌北国际机场,PEK,KHN,11:50,11:53,14:25,13:52,完成,1h59m,BJS,KHN,北京,南昌,2020-04-03
ZH1511,深圳航空,首都国际机场,昌北国际机场,PEK,KHN,11:50,11:53,14:25,13:52,完成,1h59m,BJS,KHN,北京,南昌,2020-04-03
MU5139,东方航空,大兴国际机场,昌北国际机场,PKX,KHN,14:05,取消,16:45,取消,取消,2h40m,BJS,KHN,北京,南昌,2020-04-03
CZ9033,南方航空,大兴国际机场,昌北国际机场,PKX,KHN,14:05,取消,16:45,取消,取消,2h40m,BJS,KHN,北京,南昌,2020-04-03
HU7793,海南航空,首都国际机场,昌北国际机场,PEK,KHN,14:10,14:05,16:45,16:06,完成,2h1m,BJS,KHN,北京,南昌,2020-04-03
CA1577,中国国航,首都国际机场,昌北国际机场,PEK,KHN,15:45,取消,18:15,取消,取消,2h30m,BJS,KHN,北京,南昌,2020-04-03
MU5188,东方航空,首都国际机场,昌北国际机场,PEK,KHN,17:45,取消,20:25,取消,取消,2h40m,BJS,KHN,北京,南昌,2020-04-03
CA1581,中国国航,首都国际机场,昌北国际机场,PEK,KHN,18:15,取消,20:55,取消,取消,2h40m,BJS,KHN,北京,南昌,2020-04-03
HU7523,海南航空,首都国际机场,昌北国际机场,PEK,KHN,19:55,取消,22:40,取消,取消,2h45m,BJS,KHN,北京,南昌,2020-04-03
MU5176,东方航空,首都国际机场,昌北国际机场,PEK,KHN,23:15,取消,01:55+1,取消,取消,2h40m,BJS,KHN,北京,南昌,2020-04-03
G54355,华夏航空,白塔国际机场,库尔勒机场,HET,KRL,17:15,17:12,00:25+1,00:03+1,完成,6h51m,HET,KRL,呼和浩特,库尔勒,2020-04-03
GX7868,北部湾航空,曲阜机场,黄花国际机场,JNG,CSX,20:20,取消,21:55,取消,取消,1h35m,JNG,CSX,济宁,长沙,2020-04-03
MF8267,厦门航空,晋江机场,遥墙国际机场,JJN,TNA,08:00,08:05,10:10,10:10,完成,2h5m,JJN,TNA,泉州,济南,2020-04-03
PN6338,西部航空,晋江机场,遥墙国际机场,JJN,TNA,16:25,取消,18:40,取消,取消,2h15m,JJN,TNA,泉州,济南,2020-04-03
FM9174,上海航空,曲阜机场,浦东国际机场,JNG,PVG,21:30,取消,23:05,取消,取消,1h35m,JNG,SHA,济宁,上海,2020-04-03
GY7141,多彩航空,福成机场,美兰国际机场,BHY,HAK,09:35,09:27,10:30,09:59,完成,0h32m,BHY,HAK,北海,海口,2020-04-03
G52662,华夏航空,梅县机场,龙洞堡国际机场,MXZ,KWE,19:55,取消,23:35,取消,取消,3h40m,MXZ,KWE,梅州,贵阳,2020-04-03
HO5022,吉祥航空,关公机场,昌北国际机场,YCU,KHN,07:45,取消,09:30,取消,取消,1h45m,YCU,KHN,运城,南昌,2020-04-03
KY8163,昆明航空,关公机场,昌北国际机场,YCU,KHN,07:45,取消,09:30,取消,取消,1h45m,YCU,KHN,运城,南昌,2020-04-03
ZH8163,深圳航空,关公机场,昌北国际机场,YCU,KHN,07:45,取消,09:30,取消,取消,1h45m,YCU,KHN,运城,南昌,2020-04-03
ZH4111,深圳航空,贡嘎国际机场,首都国际机场,LXA,PEK,16:45,取消,23:00,取消,取消,6h15m,LXA,BJS,拉萨,北京,2020-04-03
CA4111,中国国航,贡嘎国际机场,首都国际机场,LXA,PEK,16:45,取消,23:00,取消,取消,6h15m,LXA,BJS,拉萨,北京,2020-04-03
SC4111,山东航空,贡嘎国际机场,首都国际机场,LXA,PEK,16:45,取消,23:00,取消,取消,6h15m,LXA,BJS,拉萨,北京,2020-04-03
MU2741,东方航空,禄口国际机场,美兰国际机场,NKG,HAK,07:55,07:59,13:05,12:42,完成,4h43m,NKG,HAK,南京,海口,2020-04-03
CZ6337,南方航空,禄口国际机场,美兰国际机场,NKG,HAK,10:15,10:29,13:10,13:08,完成,2h39m,NKG,HAK,南京,海口,2020-04-03
HU7092,海南航空,禄口国际机场,美兰国际机场,NKG,HAK,12:20,取消,15:20,取消,取消,3h0m,NKG,HAK,南京,海口,2020-04-03
HO3304,吉祥航空,禄口国际机场,美兰国际机场,NKG,HAK,12:45,12:49,17:45,17:14,完成,4h25m,NKG,HAK,南京,海口,2020-04-03
ZH9595,深圳航空,禄口国际机场,美兰国际机场,NKG,HAK,12:45,12:49,17:45,17:14,完成,4h25m,NKG,HAK,南京,海口,2020-04-03
KY9595,昆明航空,禄口国际机场,美兰国际机场,NKG,HAK,12:45,12:49,17:45,17:14,完成,4h25m,NKG,HAK,南京,海口,2020-04-03
CA3507,中国国航,禄口国际机场,美兰国际机场,NKG,HAK,12:45,12:49,17:45,17:14,完成,4h25m,NKG,HAK,南京,海口,2020-04-03
HU7022,海南航空,禄口国际机场,美兰国际机场,NKG,HAK,15:55,15:55,19:00,18:26,完成,2h31m,NKG,HAK,南京,海口,2020-04-03
GS6538,天津航空,禄口国际机场,美兰国际机场,NKG,HAK,16:50,取消,19:40,取消,取消,2h50m,NKG,HAK,南京,海口,2020-04-03
AQ1040,九元航空,禄口国际机场,美兰国际机场,NKG,HAK,18:30,取消,21:25,取消,取消,2h55m,NKG,HAK,南京,海口,2020-04-03
JD5368,首都航空,禄口国际机场,美兰国际机场,NKG,HAK,19:05,19:05,22:05,21:34,完成,2h29m,NKG,HAK,南京,海口,2020-04-03
8L9557,祥鹏航空,长水国际机场,锦州湾机场,KMG,JNZ,06:30,取消,10:05,取消,取消,3h35m,KMG,JNZ,昆明,锦州,2020-04-03
MF3052,厦门航空,涟水机场,高崎国际机场,HIA,XMN,21:45,21:45,23:45,23:30,完成,1h45m,HIA,XMN,淮安,厦门,2020-04-03
MU2790,东方航空,涟水机场,高崎国际机场,HIA,XMN,21:45,21:45,23:45,23:30,完成,1h45m,HIA,XMN,淮安,厦门,2020-04-03
KY9248,昆明航空,保安营机场,咸阳国际机场,PZI,XIY,10:40,10:29,12:35,12:10,完成,1h41m,PZI,SIA,攀枝花,西安,2020-04-03
HO5079,吉祥航空,保安营机场,咸阳国际机场,PZI,XIY,10:40,10:29,12:35,12:10,完成,1h41m,PZI,SIA,攀枝花,西安,2020-04-03
3U4346,四川航空,保安营机场,咸阳国际机场,PZI,XIY,10:40,10:29,12:35,12:10,完成,1h41m,PZI,SIA,攀枝花,西安,2020-04-03
CA3832,中国国航,保安营机场,咸阳国际机场,PZI,XIY,10:40,10:29,12:35,12:10,完成,1h41m,PZI,SIA,攀枝花,西安,2020-04-03
ZH9248,深圳航空,保安营机场,咸阳国际机场,PZI,XIY,10:40,10:29,12:35,12:10,完成,1h41m,PZI,SIA,攀枝花,西安,2020-04-03
TV6680,西藏航空,保安营机场,咸阳国际机场,PZI,XIY,10:40,10:29,12:35,12:10,完成,1h41m,PZI,SIA,攀枝花,西安,2020-04-03
LT4319,龙江航空,银川河东国际机场,江北国际机场,INC,CKG,13:15,13:12,15:15,14:54,完成,1h42m,INC,CKG,银川,重庆,2020-04-03
ZH3874,深圳航空,银川河东国际机场,江北国际机场,INC,CKG,16:10,取消,18:10,取消,取消,2h0m,INC,CKG,银川,重庆,2020-04-03
3U8794,四川航空,银川河东国际机场,江北国际机场,INC,CKG,16:10,取消,18:10,取消,取消,2h0m,INC,CKG,银川,重庆,2020-04-03
CZ9608,南方航空,银川河东国际机场,江北国际机场,INC,CKG,16:10,取消,18:10,取消,取消,2h0m,INC,CKG,银川,重庆,2020-04-03
G52668,华夏航空,银川河东国际机场,江北国际机场,INC,CKG,21:20,取消,00:35+1,取消,取消,3h15m,INC,CKG,银川,重庆,2020-04-03
MU6606,东方航空,银川河东国际机场,江北国际机场,INC,CKG,21:20,取消,00:35+1,取消,取消,3h15m,INC,CKG,银川,重庆,2020-04-03
SC3636,山东航空,银川河东国际机场,江北国际机场,INC,CKG,21:20,取消,00:35+1,取消,取消,3h15m,INC,CKG,银川,重庆,2020-04-03
3U2014,四川航空,银川河东国际机场,江北国际机场,INC,CKG,21:20,取消,00:35+1,取消,取消,3h15m,INC,CKG,银川,重庆,2020-04-03
FU6629,福州航空,呼伦贝尔东山国际机场,白塔国际机场,HLD,HET,09:05,09:05,11:25,10:59,完成,1h54m,HLD,HET,海拉尔,呼和浩特,2020-04-03
G52754,华夏航空,呼伦贝尔东山国际机场,白塔国际机场,HLD,HET,13:35,13:29,15:50,15:15,完成,1h46m,HLD,HET,海拉尔,呼和浩特,2020-04-03
CA1794,中国国航,呼伦贝尔东山国际机场,白塔国际机场,HLD,HET,14:10,14:17,16:30,16:03,完成,1h46m,HLD,HET,海拉尔,呼和浩特,2020-04-03
ZH1794,深圳航空,呼伦贝尔东山国际机场,白塔国际机场,HLD,HET,14:10,14:17,16:30,16:03,完成,1h46m,HLD,HET,海拉尔,呼和浩特,2020-04-03
9D5666,天骄航空,呼伦贝尔东山国际机场,白塔国际机场,HLD,HET,14:20,取消,18:20,取消,取消,4h0m,HLD,HET,海拉尔,呼和浩特,2020-04-03
Y87522,金鹏航空,呼伦贝尔东山国际机场,白塔国际机场,HLD,HET,15:50,取消,18:20,取消,取消,2h30m,HLD,HET,海拉尔,呼和浩特,2020-04-03
GS7675,天津航空,咸阳国际机场,金湾机场,XIY,ZUH,06:45,取消,11:30,取消,取消,4h45m,SIA,ZUH,西安,珠海,2020-04-03
3U8523,四川航空,咸阳国际机场,金湾机场,XIY,ZUH,09:45,取消,12:25,取消,取消,2h40m,SIA,ZUH,西安,珠海,2020-04-03
CZ3762,南方航空,咸阳国际机场,金湾机场,XIY,ZUH,13:15,13:14,16:00,15:30,完成,2h16m,SIA,ZUH,西安,珠海,2020-04-03
MU2341,东方航空,咸阳国际机场,金湾机场,XIY,ZUH,15:10,15:24,17:50,17:44,完成,2h20m,SIA,ZUH,西安,珠海,2020-04-03
9H8303,长安航空,咸阳国际机场,金湾机场,XIY,ZUH,19:20,取消,22:10,取消,取消,2h50m,SIA,ZUH,西安,珠海,2020-04-03
GY7154,多彩航空,新郑国际机场,河市机场,CGO,DAX,20:00,19:53,22:00,21:22,完成,1h29m,CGO,DAX,郑州,达州,2020-04-03
9H8411,长安航空,咸阳国际机场,芷江机场,XIY,HJJ,06:40,06:39,08:55,08:15,完成,1h36m,SIA,HJJ,西安,怀化,2020-04-03
A67107,红土航空,长水国际机场,呼伦贝尔东山国际机场,KMG,HLD,09:10,09:31,16:25,16:00,完成,6h29m,KMG,HLD,昆明,海拉尔,2020-04-03
MU3533,东方航空,庆阳机场,中川机场,IQN,LHW,15:20,15:08,16:20,15:55,完成,0h47m,IQN,LHW,庆阳,兰州,2020-04-03
KN5605,中国联合航空,庆阳机场,中川机场,IQN,LHW,15:20,15:08,16:20,15:55,完成,0h47m,IQN,LHW,庆阳,兰州,2020-04-03
GS7879,天津航空,庆阳机场,中川机场,IQN,LHW,16:50,16:42,17:55,17:25,完成,0h43m,IQN,LHW,庆阳,兰州,2020-04-03
NS8355,河北航空,滨海国际机场,长乐国际机场,TSN,FOC,08:10,08:11,10:50,10:31,完成,2h20m,TSN,FOC,天津,福州,2020-04-03
CZ5868,南方航空,滨海国际机场,长乐国际机场,TSN,FOC,08:10,08:11,10:50,10:31,完成,2h20m,TSN,FOC,天津,福州,2020-04-03
MF8355,厦门航空,滨海国际机场,长乐国际机场,TSN,FOC,08:10,08:11,10:50,10:31,完成,2h20m,TSN,FOC,天津,福州,2020-04-03
NS8287,河北航空,滨海国际机场,长乐国际机场,TSN,FOC,10:40,10:38,13:20,12:52,完成,2h14m,TSN,FOC,天津,福州,2020-04-03
MF8287,厦门航空,滨海国际机场,长乐国际机场,TSN,FOC,10:40,10:38,13:20,12:52,完成,2h14m,TSN,FOC,天津,福州,2020-04-03
FU6602,福州航空,滨海国际机场,长乐国际机场,TSN,FOC,13:35,取消,17:50,取消,取消,4h15m,TSN,FOC,天津,福州,2020-04-03
FU6570,福州航空,滨海国际机场,长乐国际机场,TSN,FOC,20:05,20:06,00:05+1,23:27,完成,3h21m,TSN,FOC,天津,福州,2020-04-03
MF8034,厦门航空,滨海国际机场,长乐国际机场,TSN,FOC,21:15,21:12,23:55,23:36,完成,2h24m,TSN,FOC,天津,福州,2020-04-03
3U4008,四川航空,滨海国际机场,长乐国际机场,TSN,FOC,21:15,21:12,23:55,23:36,完成,2h24m,TSN,FOC,天津,福州,2020-04-03
NS6034,河北航空,滨海国际机场,长乐国际机场,TSN,FOC,21:15,21:12,23:55,23:36,完成,2h24m,TSN,FOC,天津,福州,2020-04-03
HO3464,吉祥航空,双流国际机场,长水国际机场,CTU,KMG,06:40,06:57,08:25,08:04,完成,1h7m,CTU,KMG,成都,昆明,2020-04-03
EU2211,成都航空,双流国际机场,长水国际机场,CTU,KMG,06:40,06:57,08:25,08:04,完成,1h7m,CTU,KMG,成都,昆明,2020-04-03
