航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
NZ3835,新西兰航空,首都国际机场,中川机场,PEK,LHW,12:00,取消,14:35,取消,取消,2h35m,BJS,LHW,兰州,北京,2020-03-30
MU3533,东方航空,大兴国际机场,中川机场,PKX,LHW,12:15,12:14,16:20,16:02,到达,3h48m,BJS,LHW,兰州,北京,2020-03-30
KN5605,中国联合航空,大兴国际机场,中川机场,PKX,LHW,12:15,12:14,16:20,16:02,到达,3h48m,BJS,LHW,兰州,北京,2020-03-30
CZ9929,南方航空,大兴国际机场,中川机场,PKX,LHW,14:15,取消,16:45,取消,取消,2h30m,BJS,LHW,兰州,北京,2020-03-30
NS8025,河北航空,大兴国际机场,中川机场,PKX,LHW,14:15,取消,16:45,取消,取消,2h30m,BJS,LHW,兰州,北京,2020-03-30
MF7125,厦门航空,大兴国际机场,中川机场,PKX,LHW,14:15,取消,16:45,取消,取消,2h30m,BJS,LHW,兰州,北京,2020-03-30
ZH1221,深圳航空,首都国际机场,中川机场,PEK,LHW,16:15,取消,18:50,取消,取消,2h35m,BJS,LHW,兰州,北京,2020-03-30
NZ3831,新西兰航空,首都国际机场,中川机场,PEK,LHW,16:15,取消,18:50,取消,取消,2h35m,BJS,LHW,兰州,北京,2020-03-30
G58196,华夏航空,首都国际机场,中川机场,PEK,LHW,16:15,取消,18:50,取消,取消,2h35m,BJS,LHW,兰州,北京,2020-03-30
CA1221,中国国航,首都国际机场,中川机场,PEK,LHW,16:15,取消,18:50,取消,取消,2h35m,BJS,LHW,兰州,北京,2020-03-30
MU2416,东方航空,首都国际机场,中川机场,PEK,LHW,19:05,19:02,21:40,21:04,到达,2h2m,BJS,LHW,兰州,北京,2020-03-30
CZ9026,南方航空,首都国际机场,中川机场,PEK,LHW,19:05,19:02,21:40,21:04,到达,2h2m,BJS,LHW,兰州,北京,2020-03-30
CZ9025,南方航空,首都国际机场,中川机场,PEK,LHW,22:40,取消,01:10+1,取消,取消,2h30m,BJS,LHW,兰州,北京,2020-03-30
MU2418,东方航空,首都国际机场,中川机场,PEK,LHW,22:40,取消,01:10+1,取消,取消,2h30m,BJS,LHW,兰州,北京,2020-03-30
BK2859,奥凯航空,滨海国际机场,百色机场,TSN,AEB,07:30,07:35,13:50,13:45,到达,6h10m,TSN,AEB,百色,天津,2020-03-30
MF8111,厦门航空,高崎国际机场,新桥国际机场,XMN,HFE,07:45,07:38,09:30,08:59,到达,1h21m,XMN,HFE,合肥,厦门,2020-03-30
CZ5044,南方航空,高崎国际机场,新桥国际机场,XMN,HFE,07:45,07:38,09:30,08:59,到达,1h21m,XMN,HFE,合肥,厦门,2020-03-30
NS8111,河北航空,高崎国际机场,新桥国际机场,XMN,HFE,07:45,07:38,09:30,08:59,到达,1h21m,XMN,HFE,合肥,厦门,2020-03-30
MU5169,东方航空,高崎国际机场,新桥国际机场,XMN,HFE,10:30,取消,12:25,取消,取消,1h55m,XMN,HFE,合肥,厦门,2020-03-30
GS7640,天津航空,高崎国际机场,新桥国际机场,XMN,HFE,13:15,取消,15:00,取消,取消,1h45m,XMN,HFE,合肥,厦门,2020-03-30
JD5326,首都航空,高崎国际机场,新桥国际机场,XMN,HFE,17:55,取消,19:55,取消,取消,2h0m,XMN,HFE,合肥,厦门,2020-03-30
HU7442,海南航空,高崎国际机场,新桥国际机场,XMN,HFE,20:45,取消,22:40,取消,取消,1h55m,XMN,HFE,合肥,厦门,2020-03-30
HU7821,海南航空,地窝堡国际机场,桃仙国际机场,URC,SHE,09:00,取消,15:50,取消,取消,6h50m,URC,SHE,沈阳,乌鲁木齐,2020-03-30
CZ6240,南方航空,地窝堡国际机场,桃仙国际机场,URC,SHE,10:05,取消,14:45,取消,取消,4h40m,URC,SHE,沈阳,乌鲁木齐,2020-03-30
CZ6492,南方航空,地窝堡国际机场,桃仙国际机场,URC,SHE,17:10,17:31,23:35,22:48,到达,5h17m,URC,SHE,沈阳,乌鲁木齐,2020-03-30
Y87513,金鹏航空,浦东国际机场,地窝堡国际机场,PVG,URC,06:35,取消,13:55,取消,取消,7h20m,SHA,URC,乌鲁木齐,上海,2020-03-30
MU5633,东方航空,虹桥国际机场,地窝堡国际机场,SHA,URC,06:40,取消,12:15,取消,取消,5h35m,SHA,URC,乌鲁木齐,上海,2020-03-30
9C8845,春秋航空,虹桥国际机场,地窝堡国际机场,SHA,URC,06:55,07:01,14:30,14:21,到达,7h20m,SHA,URC,乌鲁木齐,上海,2020-03-30
CZ6998,南方航空,虹桥国际机场,地窝堡国际机场,SHA,URC,08:25,08:18,13:55,13:33,到达,5h15m,SHA,URC,乌鲁木齐,上海,2020-03-30
HU7851,海南航空,虹桥国际机场,地窝堡国际机场,SHA,URC,09:00,09:05,14:25,14:18,到达,5h13m,SHA,URC,乌鲁木齐,上海,2020-03-30
MU5699,东方航空,浦东国际机场,地窝堡国际机场,PVG,URC,09:30,09:35,15:10,14:55,到达,5h20m,SHA,URC,乌鲁木齐,上海,2020-03-30
HO1255,吉祥航空,虹桥国际机场,地窝堡国际机场,SHA,URC,10:30,10:32,15:55,15:41,到达,5h9m,SHA,URC,乌鲁木齐,上海,2020-03-30
MU4815,东方航空,虹桥国际机场,地窝堡国际机场,SHA,URC,10:30,10:32,15:55,15:41,到达,5h9m,SHA,URC,乌鲁木齐,上海,2020-03-30
9C8865,春秋航空,虹桥国际机场,地窝堡国际机场,SHA,URC,12:45,取消,18:10,取消,取消,5h25m,SHA,URC,乌鲁木齐,上海,2020-03-30
MU9219,东方航空,虹桥国际机场,地窝堡国际机场,SHA,URC,13:45,取消,19:15,取消,取消,5h30m,SHA,URC,乌鲁木齐,上海,2020-03-30
FM9219,上海航空,虹桥国际机场,地窝堡国际机场,SHA,URC,13:45,取消,19:15,取消,取消,5h30m,SHA,URC,乌鲁木齐,上海,2020-03-30
MU3292,东方航空,虹桥国际机场,地窝堡国际机场,SHA,URC,15:45,15:41,21:00,20:50,到达,5h9m,SHA,URC,乌鲁木齐,上海,2020-03-30
CZ6982,南方航空,虹桥国际机场,地窝堡国际机场,SHA,URC,15:45,15:41,21:00,20:50,到达,5h9m,SHA,URC,乌鲁木齐,上海,2020-03-30
CZ6996,南方航空,浦东国际机场,地窝堡国际机场,PVG,URC,16:40,取消,22:00,取消,取消,5h20m,SHA,URC,乌鲁木齐,上海,2020-03-30
CZ6996,南方航空,虹桥国际机场,地窝堡国际机场,SHA,URC,16:40,取消,22:00,取消,取消,5h20m,SHA,URC,乌鲁木齐,上海,2020-03-30
CZ6974,南方航空,虹桥国际机场,地窝堡国际机场,SHA,URC,17:20,17:21,22:30,22:22,到达,5h1m,SHA,URC,乌鲁木齐,上海,2020-03-30
CZ8577,南方航空,宝安国际机场,海浪机场,SZX,MDG,10:15,10:32,16:45,16:21,到达,5h49m,SZX,MDG,牡丹江,深圳,2020-03-30
MU9256,东方航空,伊金霍洛机场,邯郸机场,DSN,HDG,13:35,13:25,15:05,14:27,到达,1h2m,DSN,HDG,邯郸,鄂尔多斯,2020-03-30
FM9256,上海航空,伊金霍洛机场,邯郸机场,DSN,HDG,13:35,13:25,15:05,14:27,到达,1h2m,DSN,HDG,邯郸,鄂尔多斯,2020-03-30
FM9365,上海航空,浦东国际机场,三峡机场,PVG,YIH,07:30,取消,09:40,取消,取消,2h10m,SHA,YIH,宜昌,上海,2020-03-30
9C8639,春秋航空,栎社国际机场,南洋机场,NGB,YNZ,07:55,07:44,09:15,08:57,到达,1h13m,NGB,YNZ,盐城,宁波,2020-03-30
CA8121,中国国航,滨海国际机场,地窝堡国际机场,TSN,URC,07:20,07:14,11:50,11:16,到达,4h2m,TSN,URC,乌鲁木齐,天津,2020-03-30
ZH4701,深圳航空,滨海国际机场,地窝堡国际机场,TSN,URC,07:20,07:14,11:50,11:16,到达,4h2m,TSN,URC,乌鲁木齐,天津,2020-03-30
GS7839,天津航空,滨海国际机场,地窝堡国际机场,TSN,URC,08:15,取消,12:40,取消,取消,4h25m,TSN,URC,乌鲁木齐,天津,2020-03-30
CZ6894,南方航空,滨海国际机场,地窝堡国际机场,TSN,URC,08:30,08:36,12:55,12:42,到达,4h6m,TSN,URC,乌鲁木齐,天津,2020-03-30
GS7578,天津航空,滨海国际机场,地窝堡国际机场,TSN,URC,20:40,取消,00:50+1,取消,取消,4h10m,TSN,URC,乌鲁木齐,天津,2020-03-30
CA5762,中国国航,云冈机场,长水国际机场,DAT,KMG,14:30,14:22,20:00,19:42,到达,5h20m,DAT,KMG,昆明,大同,2020-03-30
ZH3162,深圳航空,云冈机场,长水国际机场,DAT,KMG,14:30,14:22,20:00,19:42,到达,5h20m,DAT,KMG,昆明,大同,2020-03-30
KY8262,昆明航空,云冈机场,长水国际机场,DAT,KMG,14:30,14:22,20:00,19:42,到达,5h20m,DAT,KMG,昆明,大同,2020-03-30
NS6029,河北航空,长乐国际机场,桃仙国际机场,FOC,SHE,08:50,08:48,13:55,13:24,到达,4h36m,FOC,SHE,沈阳,福州,2020-03-30
MF8029,厦门航空,长乐国际机场,桃仙国际机场,FOC,SHE,08:50,08:48,13:55,13:24,到达,4h36m,FOC,SHE,沈阳,福州,2020-03-30
MU4107,东方航空,长乐国际机场,桃仙国际机场,FOC,SHE,12:50,取消,15:55,取消,取消,3h5m,FOC,SHE,沈阳,福州,2020-03-30
CZ5027,南方航空,长乐国际机场,桃仙国际机场,FOC,SHE,12:50,取消,15:55,取消,取消,3h5m,FOC,SHE,沈阳,福州,2020-03-30
MF8077,厦门航空,长乐国际机场,桃仙国际机场,FOC,SHE,12:50,取消,15:55,取消,取消,3h5m,FOC,SHE,沈阳,福州,2020-03-30
NS6077,河北航空,长乐国际机场,桃仙国际机场,FOC,SHE,12:50,取消,15:55,取消,取消,3h5m,FOC,SHE,沈阳,福州,2020-03-30
JD5617,首都航空,长乐国际机场,桃仙国际机场,FOC,SHE,14:00,取消,17:15,取消,取消,3h15m,FOC,SHE,沈阳,福州,2020-03-30
FU6621,福州航空,长乐国际机场,桃仙国际机场,FOC,SHE,16:20,取消,19:30,取消,取消,3h10m,FOC,SHE,沈阳,福州,2020-03-30
GS7441,天津航空,美兰国际机场,姜营机场,HAK,NNY,09:30,取消,14:40,取消,取消,5h10m,HAK,NNY,南阳,海口,2020-03-30
JD5268,首都航空,江北国际机场,禄口国际机场,CKG,NKG,06:55,06:57,08:55,08:32,到达,1h35m,CKG,NKG,南京,重庆,2020-03-30
CZ9629,南方航空,江北国际机场,禄口国际机场,CKG,NKG,07:00,取消,09:00,取消,取消,2h0m,CKG,NKG,南京,重庆,2020-03-30
MU4617,东方航空,江北国际机场,禄口国际机场,CKG,NKG,07:00,取消,09:00,取消,取消,2h0m,CKG,NKG,南京,重庆,2020-03-30
3U8839,四川航空,江北国际机场,禄口国际机场,CKG,NKG,07:00,取消,09:00,取消,取消,2h0m,CKG,NKG,南京,重庆,2020-03-30
ZH3877,深圳航空,江北国际机场,禄口国际机场,CKG,NKG,07:00,取消,09:00,取消,取消,2h0m,CKG,NKG,南京,重庆,2020-03-30
SC7053,山东航空,江北国际机场,禄口国际机场,CKG,NKG,07:00,取消,09:00,取消,取消,2h0m,CKG,NKG,南京,重庆,2020-03-30
SC9039,山东航空,江北国际机场,禄口国际机场,CKG,NKG,07:30,07:33,09:35,09:09,到达,1h36m,CKG,NKG,南京,重庆,2020-03-30
TV6655,西藏航空,江北国际机场,禄口国际机场,CKG,NKG,07:30,07:33,09:35,09:09,到达,1h36m,CKG,NKG,南京,重庆,2020-03-30
KY9461,昆明航空,江北国际机场,禄口国际机场,CKG,NKG,07:30,07:33,09:35,09:09,到达,1h36m,CKG,NKG,南京,重庆,2020-03-30
ZH9461,深圳航空,江北国际机场,禄口国际机场,CKG,NKG,07:30,07:33,09:35,09:09,到达,1h36m,CKG,NKG,南京,重庆,2020-03-30
CA3761,中国国航,江北国际机场,禄口国际机场,CKG,NKG,07:30,07:33,09:35,09:09,到达,1h36m,CKG,NKG,南京,重庆,2020-03-30
HO3288,吉祥航空,江北国际机场,禄口国际机场,CKG,NKG,07:30,07:33,09:35,09:09,到达,1h36m,CKG,NKG,南京,重庆,2020-03-30
3U4387,四川航空,江北国际机场,禄口国际机场,CKG,NKG,07:30,07:33,09:35,09:09,到达,1h36m,CKG,NKG,南京,重庆,2020-03-30
CZ2821,南方航空,江北国际机场,禄口国际机场,CKG,NKG,07:50,取消,10:00,取消,取消,2h10m,CKG,NKG,南京,重庆,2020-03-30
3U5072,四川航空,江北国际机场,禄口国际机场,CKG,NKG,11:45,11:47,13:45,13:20,到达,1h33m,CKG,NKG,南京,重庆,2020-03-30
MU2846,东方航空,江北国际机场,禄口国际机场,CKG,NKG,11:45,11:47,13:45,13:20,到达,1h33m,CKG,NKG,南京,重庆,2020-03-30
HO3936,吉祥航空,江北国际机场,禄口国际机场,CKG,NKG,11:45,11:47,13:45,13:20,到达,1h33m,CKG,NKG,南京,重庆,2020-03-30
MU2926,东方航空,江北国际机场,禄口国际机场,CKG,NKG,12:10,取消,14:10,取消,取消,2h0m,CKG,NKG,南京,重庆,2020-03-30
3U5084,四川航空,江北国际机场,禄口国际机场,CKG,NKG,12:10,取消,14:10,取消,取消,2h0m,CKG,NKG,南京,重庆,2020-03-30
HO3938,吉祥航空,江北国际机场,禄口国际机场,CKG,NKG,12:10,取消,14:10,取消,取消,2h0m,CKG,NKG,南京,重庆,2020-03-30
PN6259,西部航空,江北国际机场,禄口国际机场,CKG,NKG,12:50,取消,15:00,取消,取消,2h10m,CKG,NKG,南京,重庆,2020-03-30
KY9463,昆明航空,江北国际机场,禄口国际机场,CKG,NKG,14:40,14:45,16:40,16:16,到达,1h31m,CKG,NKG,南京,重庆,2020-03-30
ZH9463,深圳航空,江北国际机场,禄口国际机场,CKG,NKG,14:40,14:45,16:40,16:16,到达,1h31m,CKG,NKG,南京,重庆,2020-03-30
CA3763,中国国航,江北国际机场,禄口国际机场,CKG,NKG,14:40,14:45,16:40,16:16,到达,1h31m,CKG,NKG,南京,重庆,2020-03-30
HO3290,吉祥航空,江北国际机场,禄口国际机场,CKG,NKG,14:40,14:45,16:40,16:16,到达,1h31m,CKG,NKG,南京,重庆,2020-03-30
3U4389,四川航空,江北国际机场,禄口国际机场,CKG,NKG,14:40,14:45,16:40,16:16,到达,1h31m,CKG,NKG,南京,重庆,2020-03-30
TV6657,西藏航空,江北国际机场,禄口国际机场,CKG,NKG,14:40,14:45,16:40,16:16,到达,1h31m,CKG,NKG,南京,重庆,2020-03-30
SC9041,山东航空,江北国际机场,禄口国际机场,CKG,NKG,14:40,14:45,16:40,16:16,到达,1h31m,CKG,NKG,南京,重庆,2020-03-30
AQ1146,九元航空,江北国际机场,禄口国际机场,CKG,NKG,16:20,16:14,18:25,17:45,到达,1h31m,CKG,NKG,南京,重庆,2020-03-30
G58247,华夏航空,江北国际机场,禄口国际机场,CKG,NKG,17:25,17:27,19:25,19:06,到达,1h39m,CKG,NKG,南京,重庆,2020-03-30
SC4557,山东航空,江北国际机场,禄口国际机场,CKG,NKG,17:25,17:27,19:25,19:06,到达,1h39m,CKG,NKG,南京,重庆,2020-03-30
ZH4557,深圳航空,江北国际机场,禄口国际机场,CKG,NKG,17:25,17:27,19:25,19:06,到达,1h39m,CKG,NKG,南京,重庆,2020-03-30
CA4557,中国国航,江北国际机场,禄口国际机场,CKG,NKG,17:25,17:27,19:25,19:06,到达,1h39m,CKG,NKG,南京,重庆,2020-03-30
G58571,华夏航空,江北国际机场,禄口国际机场,CKG,NKG,17:55,17:53,20:05,19:28,到达,1h35m,CKG,NKG,南京,重庆,2020-03-30
MU2738,东方航空,江北国际机场,禄口国际机场,CKG,NKG,17:55,17:53,20:05,19:28,到达,1h35m,CKG,NKG,南京,重庆,2020-03-30
3U5054,四川航空,江北国际机场,禄口国际机场,CKG,NKG,17:55,17:53,20:05,19:28,到达,1h35m,CKG,NKG,南京,重庆,2020-03-30
MU4830,东方航空,江北国际机场,禄口国际机场,CKG,NKG,21:35,21:42,23:45,23:09,到达,1h27m,CKG,NKG,南京,重庆,2020-03-30
EU7126,成都航空,江北国际机场,禄口国际机场,CKG,NKG,21:35,21:42,23:45,23:09,到达,1h27m,CKG,NKG,南京,重庆,2020-03-30
HO1692,吉祥航空,江北国际机场,禄口国际机场,CKG,NKG,21:35,21:42,23:45,23:09,到达,1h27m,CKG,NKG,南京,重庆,2020-03-30
HO3934,吉祥航空,江北国际机场,禄口国际机场,CKG,NKG,23:00,取消,01:05+1,取消,取消,2h5m,CKG,NKG,南京,重庆,2020-03-30
3U5070,四川航空,江北国际机场,禄口国际机场,CKG,NKG,23:00,取消,01:05+1,取消,取消,2h5m,CKG,NKG,南京,重庆,2020-03-30
MU2836,东方航空,江北国际机场,禄口国际机场,CKG,NKG,23:00,取消,01:05+1,取消,取消,2h5m,CKG,NKG,南京,重庆,2020-03-30
ZH1825,深圳航空,首都国际机场,奔牛机场,PEK,CZX,17:30,取消,19:25,取消,取消,1h55m,BJS,CZX,常州,北京,2020-03-30
CA1825,中国国航,首都国际机场,奔牛机场,PEK,CZX,17:30,取消,19:25,取消,取消,1h55m,BJS,CZX,常州,北京,2020-03-30
MU2762,东方航空,首都国际机场,奔牛机场,PEK,CZX,21:40,取消,23:50,取消,取消,2h10m,BJS,CZX,常州,北京,2020-03-30
3U1173,四川航空,龙嘉国际机场,双流国际机场,CGQ,CTU,07:35,07:38,11:50,11:39,到达,4h1m,CGQ,CTU,成都,长春,2020-03-30
CZ6441,南方航空,龙嘉国际机场,双流国际机场,CGQ,CTU,07:35,07:38,11:50,11:39,到达,4h1m,CGQ,CTU,成都,长春,2020-03-30
CA4190,中国国航,龙嘉国际机场,双流国际机场,CGQ,CTU,12:40,取消,17:05,取消,取消,4h25m,CGQ,CTU,成都,长春,2020-03-30
ZH4190,深圳航空,龙嘉国际机场,双流国际机场,CGQ,CTU,12:40,取消,17:05,取消,取消,4h25m,CGQ,CTU,成都,长春,2020-03-30
TV6318,西藏航空,龙嘉国际机场,双流国际机场,CGQ,CTU,12:40,取消,17:05,取消,取消,4h25m,CGQ,CTU,成都,长春,2020-03-30
3U2518,四川航空,龙嘉国际机场,双流国际机场,CGQ,CTU,13:30,取消,19:55,取消,取消,6h25m,CGQ,CTU,成都,长春,2020-03-30
EU2288,成都航空,龙嘉国际机场,双流国际机场,CGQ,CTU,13:30,取消,19:55,取消,取消,6h25m,CGQ,CTU,成都,长春,2020-03-30
3U8858,四川航空,龙嘉国际机场,双流国际机场,CGQ,CTU,13:55,取消,20:15,取消,取消,6h20m,CGQ,CTU,成都,长春,2020-03-30
EU2704,成都航空,龙嘉国际机场,双流国际机场,CGQ,CTU,19:15,取消,01:35+1,取消,取消,6h20m,CGQ,CTU,成都,长春,2020-03-30
3U2524,四川航空,龙嘉国际机场,双流国际机场,CGQ,CTU,19:15,取消,01:35+1,取消,取消,6h20m,CGQ,CTU,成都,长春,2020-03-30
3U8368,四川航空,龙嘉国际机场,双流国际机场,CGQ,CTU,21:20,取消,01:45+1,取消,取消,4h25m,CGQ,CTU,成都,长春,2020-03-30
GJ5011,长龙航空,贡嘎国际机场,五粮液机场,LXA,YBP,10:25,10:28,12:35,12:18,到达,1h50m,LXA,YBP,宜宾,拉萨,2020-03-30
CA3929,中国国航,贡嘎国际机场,五粮液机场,LXA,YBP,10:25,10:28,12:35,12:18,到达,1h50m,LXA,YBP,宜宾,拉萨,2020-03-30
TV9827,西藏航空,贡嘎国际机场,五粮液机场,LXA,YBP,10:25,10:28,12:35,12:18,到达,1h50m,LXA,YBP,宜宾,拉萨,2020-03-30
SC6027,山东航空,贡嘎国际机场,五粮液机场,LXA,YBP,10:25,10:28,12:35,12:18,到达,1h50m,LXA,YBP,宜宾,拉萨,2020-03-30
ZH3927,深圳航空,贡嘎国际机场,五粮液机场,LXA,YBP,10:25,10:28,12:35,12:18,到达,1h50m,LXA,YBP,宜宾,拉萨,2020-03-30
PN6264,西部航空,金湾机场,江北国际机场,ZUH,CKG,17:55,17:57,20:15,19:49,到达,1h52m,ZUH,CKG,重庆,珠海,2020-03-30
CZ8285,南方航空,金湾机场,江北国际机场,ZUH,CKG,18:35,取消,20:55,取消,取消,2h20m,ZUH,CKG,重庆,珠海,2020-03-30
MF1704,厦门航空,金湾机场,江北国际机场,ZUH,CKG,18:35,取消,20:55,取消,取消,2h20m,ZUH,CKG,重庆,珠海,2020-03-30
G58395,华夏航空,金湾机场,江北国际机场,ZUH,CKG,20:35,20:34,22:55,22:26,到达,1h52m,ZUH,CKG,重庆,珠海,2020-03-30
TV6826,西藏航空,金湾机场,江北国际机场,ZUH,CKG,20:35,20:34,22:55,22:26,到达,1h52m,ZUH,CKG,重庆,珠海,2020-03-30
CA4990,中国国航,金湾机场,江北国际机场,ZUH,CKG,20:35,20:34,22:55,22:26,到达,1h52m,ZUH,CKG,重庆,珠海,2020-03-30
3U4664,四川航空,金湾机场,江北国际机场,ZUH,CKG,20:35,20:34,22:55,22:26,到达,1h52m,ZUH,CKG,重庆,珠海,2020-03-30
SC4990,山东航空,金湾机场,江北国际机场,ZUH,CKG,20:35,20:34,22:55,22:26,到达,1h52m,ZUH,CKG,重庆,珠海,2020-03-30
3U2044,四川航空,金湾机场,江北国际机场,ZUH,CKG,20:55,20:48,00:55+1,00:27+1,到达,3h39m,ZUH,CKG,重庆,珠海,2020-03-30
G52838,华夏航空,金湾机场,江北国际机场,ZUH,CKG,20:55,20:48,00:55+1,00:27+1,到达,3h39m,ZUH,CKG,重庆,珠海,2020-03-30
CA5870,中国国航,金湾机场,江北国际机场,ZUH,CKG,20:55,20:48,00:55+1,00:27+1,到达,3h39m,ZUH,CKG,重庆,珠海,2020-03-30
MF7012,厦门航空,萧山国际机场,张家口机场,HGH,ZQZ,13:45,13:47,18:15,17:46,到达,3h59m,HGH,ZQZ,张家口,杭州,2020-03-30
NS3212,河北航空,萧山国际机场,张家口机场,HGH,ZQZ,13:45,13:47,18:15,17:46,到达,3h59m,HGH,ZQZ,张家口,杭州,2020-03-30
JD5570,首都航空,白塔国际机场,新桥国际机场,HET,HFE,13:55,取消,15:55,取消,取消,2h0m,HET,HFE,合肥,呼和浩特,2020-03-30
9C8843,春秋航空,浦东国际机场,周水子国际机场,PVG,DLC,06:50,取消,09:00,取消,取消,2h10m,SHA,DLC,大连,上海,2020-03-30
ZH5073,深圳航空,浦东国际机场,周水子国际机场,PVG,DLC,07:20,取消,09:15,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
CA3229,中国国航,浦东国际机场,周水子国际机场,PVG,DLC,07:20,取消,09:15,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
MU4747,东方航空,浦东国际机场,周水子国际机场,PVG,DLC,07:20,取消,09:15,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
HO1163,吉祥航空,浦东国际机场,周水子国际机场,PVG,DLC,07:20,取消,09:15,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
EY1015,阿提哈德,浦东国际机场,周水子国际机场,PVG,DLC,07:50,07:52,09:45,09:17,到达,1h25m,SHA,DLC,大连,上海,2020-03-30
MU5667,东方航空,浦东国际机场,周水子国际机场,PVG,DLC,07:50,07:52,09:45,09:17,到达,1h25m,SHA,DLC,大连,上海,2020-03-30
QF4049,澳洲航空,浦东国际机场,周水子国际机场,PVG,DLC,08:30,取消,10:30,取消,取消,2h0m,SHA,DLC,大连,上海,2020-03-30
EY1016,阿提哈德,浦东国际机场,周水子国际机场,PVG,DLC,08:30,取消,10:30,取消,取消,2h0m,SHA,DLC,大连,上海,2020-03-30
G58525,华夏航空,浦东国际机场,周水子国际机场,PVG,DLC,08:30,取消,10:30,取消,取消,2h0m,SHA,DLC,大连,上海,2020-03-30
MU5623,东方航空,浦东国际机场,周水子国际机场,PVG,DLC,08:30,取消,10:30,取消,取消,2h0m,SHA,DLC,大连,上海,2020-03-30
FM9191,上海航空,浦东国际机场,周水子国际机场,PVG,DLC,10:30,10:40,12:25,12:10,到达,1h30m,SHA,DLC,大连,上海,2020-03-30
MU9191,东方航空,浦东国际机场,周水子国际机场,PVG,DLC,10:30,10:40,12:25,12:10,到达,1h30m,SHA,DLC,大连,上海,2020-03-30
CZ6522,南方航空,浦东国际机场,周水子国际机场,PVG,DLC,10:30,取消,12:25,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
MU3202,东方航空,浦东国际机场,周水子国际机场,PVG,DLC,10:30,取消,12:25,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
MU5695,东方航空,浦东国际机场,周水子国际机场,PVG,DLC,12:05,取消,14:15,取消,取消,2h10m,SHA,DLC,大连,上海,2020-03-30
EY1018,阿提哈德,浦东国际机场,周水子国际机场,PVG,DLC,12:05,取消,14:15,取消,取消,2h10m,SHA,DLC,大连,上海,2020-03-30
GS6430,天津航空,浦东国际机场,周水子国际机场,PVG,DLC,12:20,取消,15:40,取消,取消,3h20m,SHA,DLC,大连,上海,2020-03-30
MU3208,东方航空,浦东国际机场,周水子国际机场,PVG,DLC,13:05,取消,15:00,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
CZ6534,南方航空,浦东国际机场,周水子国际机场,PVG,DLC,13:05,取消,15:00,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
9C8977,春秋航空,浦东国际机场,周水子国际机场,PVG,DLC,13:55,14:02,16:00,15:27,到达,1h25m,SHA,DLC,大连,上海,2020-03-30
EY1020,阿提哈德,浦东国际机场,周水子国际机场,PVG,DLC,14:15,取消,16:10,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
MU5611,东方航空,浦东国际机场,周水子国际机场,PVG,DLC,14:15,取消,16:10,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
MU4749,东方航空,浦东国际机场,周水子国际机场,PVG,DLC,15:00,取消,16:55,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
HO1165,吉祥航空,浦东国际机场,周水子国际机场,PVG,DLC,15:00,取消,16:55,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
CA3285,中国国航,浦东国际机场,周水子国际机场,PVG,DLC,15:00,取消,16:55,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
ZH5075,深圳航空,浦东国际机场,周水子国际机场,PVG,DLC,15:00,取消,16:55,取消,取消,1h55m,SHA,DLC,大连,上海,2020-03-30
FM9247,上海航空,浦东国际机场,周水子国际机场,PVG,DLC,15:25,取消,17:25,取消,取消,2h0m,SHA,DLC,大连,上海,2020-03-30
MU9247,东方航空,浦东国际机场,周水子国际机场,PVG,DLC,15:25,取消,17:25,取消,取消,2h0m,SHA,DLC,大连,上海,2020-03-30
CZ6524,南方航空,浦东国际机场,周水子国际机场,PVG,DLC,15:45,15:59,17:45,17:20,到达,1h21m,SHA,DLC,大连,上海,2020-03-30
MU3204,东方航空,浦东国际机场,周水子国际机场,PVG,DLC,15:45,15:59,17:45,17:20,到达,1h21m,SHA,DLC,大连,上海,2020-03-30
CZ6536,南方航空,浦东国际机场,周水子国际机场,PVG,DLC,18:50,取消,20:55,取消,取消,2h5m,SHA,DLC,大连,上海,2020-03-30
CA8912,中国国航,浦东国际机场,周水子国际机场,PVG,DLC,19:55,取消,22:15,取消,取消,2h20m,SHA,DLC,大连,上海,2020-03-30
NZ3876,新西兰航空,浦东国际机场,周水子国际机场,PVG,DLC,19:55,取消,22:15,取消,取消,2h20m,SHA,DLC,大连,上海,2020-03-30
G58124,华夏航空,浦东国际机场,周水子国际机场,PVG,DLC,19:55,取消,22:15,取消,取消,2h20m,SHA,DLC,大连,上海,2020-03-30
