航班号,航空公司,起飞机场,到达机场,起飞机场三字码,到达机场三字码,计划起飞时间,实际起飞时间,计划到达时间,实际到达时间,状态,时长,起飞城市三字码,到达城市三字码,起飞城市,到达城市,日期
CZ6563,南方航空,白云国际机场,腾鳌机场,CAN,AOG,11:50,11:59,15:30,15:21,到达,3h22m,CAN,AOG,鞍山,广州,2020-03-29
GY7121,多彩航空,五桥机场,滨海国际机场,WXN,TSN,15:35,15:35,17:45,17:42,到达,2h7m,WXN,TSN,天津,万州,2020-03-29
G52824,华夏航空,交河机场,中川机场,TLQ,LHW,10:50,10:36,13:30,13:01,到达,2h25m,TLQ,LHW,兰州,吐鲁番,2020-03-29
GT1008,桂林航空,栎社国际机场,许家坪机场,NGB,ENH,17:00,取消,19:10,取消,取消,2h10m,NGB,ENH,恩施,宁波,2020-03-29
3U8229,四川航空,双流国际机场,文山普者黑机场,CTU,WNH,18:40,18:39,20:30,20:02,到达,1h23m,CTU,WNH,文山,成都,2020-03-29
MU3945,东方航空,双流国际机场,文山普者黑机场,CTU,WNH,18:40,18:39,20:30,20:02,到达,1h23m,CTU,WNH,文山,成都,2020-03-29
KY9737,昆明航空,桃仙国际机场,云冈机场,SHE,DAT,08:50,08:52,10:45,10:36,到达,1h44m,SHE,DAT,大同,沈阳,2020-03-29
TV6711,西藏航空,桃仙国际机场,云冈机场,SHE,DAT,08:50,08:52,10:45,10:36,到达,1h44m,SHE,DAT,大同,沈阳,2020-03-29
CA3677,中国国航,桃仙国际机场,云冈机场,SHE,DAT,08:50,08:52,10:45,10:36,到达,1h44m,SHE,DAT,大同,沈阳,2020-03-29
HO5130,吉祥航空,桃仙国际机场,云冈机场,SHE,DAT,08:50,08:52,10:45,10:36,到达,1h44m,SHE,DAT,大同,沈阳,2020-03-29
ZH9737,深圳航空,桃仙国际机场,云冈机场,SHE,DAT,08:50,08:52,10:45,10:36,到达,1h44m,SHE,DAT,大同,沈阳,2020-03-29
9C8672,春秋航空,太平国际机场,涟水机场,HRB,HIA,11:25,11:23,14:15,13:47,到达,2h24m,HRB,HIA,淮安,哈尔滨,2020-03-29
KA852,国泰港龙航空,香港国际机场,天河国际机场,HKG,WUH,08:15,取消,10:15,取消,取消,2h0m,HKG,WUH,武汉,香港,2020-03-29
CZ3076,南方航空,香港国际机场,天河国际机场,HKG,WUH,11:25,取消,13:25,取消,取消,2h0m,HKG,WUH,武汉,香港,2020-03-29
G52679,华夏航空,双流国际机场,美兰国际机场,CTU,HAK,06:30,06:50,10:05,09:50,到达,3h0m,CTU,HAK,海口,成都,2020-03-29
MU4031,东方航空,双流国际机场,美兰国际机场,CTU,HAK,08:25,08:46,10:40,10:38,到达,1h52m,CTU,HAK,海口,成都,2020-03-29
EU7051,成都航空,双流国际机场,美兰国际机场,CTU,HAK,08:25,08:46,10:40,10:38,到达,1h52m,CTU,HAK,海口,成都,2020-03-29
3U8751,四川航空,双流国际机场,美兰国际机场,CTU,HAK,08:25,08:46,10:40,10:38,到达,1h52m,CTU,HAK,海口,成都,2020-03-29
8L9665,祥鹏航空,双流国际机场,美兰国际机场,CTU,HAK,08:55,08:57,11:15,10:51,到达,1h54m,CTU,HAK,海口,成都,2020-03-29
8L9667,祥鹏航空,双流国际机场,美兰国际机场,CTU,HAK,14:45,17:43,17:05,19:37,到达,1h54m,CTU,HAK,海口,成都,2020-03-29
TV6357,西藏航空,双流国际机场,美兰国际机场,CTU,HAK,19:45,19:54,22:20,21:43,到达,1h49m,CTU,HAK,海口,成都,2020-03-29
CA4315,中国国航,双流国际机场,美兰国际机场,CTU,HAK,19:45,19:54,22:20,21:43,到达,1h49m,CTU,HAK,海口,成都,2020-03-29
ZH4315,深圳航空,双流国际机场,美兰国际机场,CTU,HAK,19:45,19:54,22:20,21:43,到达,1h49m,CTU,HAK,海口,成都,2020-03-29
HU7086,海南航空,双流国际机场,美兰国际机场,CTU,HAK,23:00,23:02,01:30+1,00:50+1,到达,1h48m,CTU,HAK,海口,成都,2020-03-29
MU5203,东方航空,虹桥国际机场,白莲机场,SHA,LZH,09:00,取消,11:40,取消,取消,2h40m,SHA,LZH,柳州,上海,2020-03-29
CA1898,中国国航,喀什机场,首都国际机场,KHG,PEK,14:30,14:39,19:15,18:59,到达,4h20m,KHG,BJS,北京,喀什,2020-03-29
ZH1898,深圳航空,喀什机场,首都国际机场,KHG,PEK,14:30,14:39,19:15,18:59,到达,4h20m,KHG,BJS,北京,喀什,2020-03-29
GT1037,桂林航空,观音机场,嘎洒国际机场,XUZ,JHG,11:40,取消,17:15,取消,取消,5h35m,XUZ,JHG,西双版纳,徐州,2020-03-29
MU2175,东方航空,浦东国际机场,张家口机场,PVG,ZQZ,06:45,取消,09:25,取消,取消,2h40m,SHA,ZQZ,张家口,上海,2020-03-29
9C6267,春秋航空,虹桥国际机场,张家口机场,SHA,ZQZ,07:50,07:43,12:15,11:47,到达,4h4m,SHA,ZQZ,张家口,上海,2020-03-29
MU2206,东方航空,长水国际机场,银川河东国际机场,KMG,INC,11:20,取消,14:00,取消,取消,2h40m,KMG,INC,银川,昆明,2020-03-29
GJ8973,长龙航空,长水国际机场,银川河东国际机场,KMG,INC,14:15,14:21,16:55,16:48,到达,2h27m,KMG,INC,银川,昆明,2020-03-29
MU2186,东方航空,长水国际机场,银川河东国际机场,KMG,INC,19:15,取消,21:50,取消,取消,2h35m,KMG,INC,银川,昆明,2020-03-29
CZ3267,南方航空,白云国际机场,南洋机场,CAN,YNZ,16:50,取消,19:20,取消,取消,2h30m,CAN,YNZ,盐城,广州,2020-03-29
G52926,华夏航空,兴凯湖机场,周水子国际机场,JXA,DLC,17:40,17:29,20:00,19:17,到达,1h48m,JXA,DLC,大连,鸡西,2020-03-29
3U2054,四川航空,兴凯湖机场,周水子国际机场,JXA,DLC,17:40,17:29,20:00,19:17,到达,1h48m,JXA,DLC,大连,鸡西,2020-03-29
SC3718,山东航空,兴凯湖机场,周水子国际机场,JXA,DLC,17:40,17:29,20:00,19:17,到达,1h48m,JXA,DLC,大连,鸡西,2020-03-29
MU2953,东方航空,奔牛机场,长水国际机场,CZX,KMG,13:30,13:24,16:30,16:18,到达,2h54m,CZX,KMG,昆明,常州,2020-03-29
3U8108,四川航空,奔牛机场,长水国际机场,CZX,KMG,22:55,取消,01:55+1,取消,取消,3h0m,CZX,KMG,昆明,常州,2020-03-29
MU3920,东方航空,奔牛机场,长水国际机场,CZX,KMG,22:55,取消,01:55+1,取消,取消,3h0m,CZX,KMG,昆明,常州,2020-03-29
SC7036,山东航空,奔牛机场,长水国际机场,CZX,KMG,22:55,取消,01:55+1,取消,取消,3h0m,CZX,KMG,昆明,常州,2020-03-29
9C8731,春秋航空,浦东国际机场,福成机场,PVG,BHY,08:45,09:01,13:55,13:24,到达,4h23m,SHA,BHY,北海,上海,2020-03-29
HO3715,吉祥航空,浦东国际机场,福成机场,PVG,BHY,09:25,09:17,12:30,11:56,到达,2h39m,SHA,BHY,北海,上海,2020-03-29
MU5265,东方航空,浦东国际机场,福成机场,PVG,BHY,09:25,09:17,12:30,11:56,到达,2h39m,SHA,BHY,北海,上海,2020-03-29
CZ6459,南方航空,龙嘉国际机场,长水国际机场,CGQ,KMG,08:00,08:00,14:45,14:11,到达,6h11m,CGQ,KMG,昆明,长春,2020-03-29
CZ8531,南方航空,龙嘉国际机场,长水国际机场,CGQ,KMG,08:45,取消,15:20,取消,取消,6h35m,CGQ,KMG,昆明,长春,2020-03-29
GJ8974,长龙航空,龙嘉国际机场,长水国际机场,CGQ,KMG,15:15,15:16,21:35,21:15,到达,5h59m,CGQ,KMG,昆明,长春,2020-03-29
A67148,红土航空,龙嘉国际机场,长水国际机场,CGQ,KMG,16:40,16:37,23:55,23:28,到达,6h51m,CGQ,KMG,昆明,长春,2020-03-29
G58690,华夏航空,龙嘉国际机场,长水国际机场,CGQ,KMG,16:40,取消,23:05,取消,取消,6h25m,CGQ,KMG,昆明,长春,2020-03-29
3U8366,四川航空,龙嘉国际机场,长水国际机场,CGQ,KMG,16:40,取消,23:05,取消,取消,6h25m,CGQ,KMG,昆明,长春,2020-03-29
ZH3144,深圳航空,龙嘉国际机场,长水国际机场,CGQ,KMG,17:00,取消,00:05+1,取消,取消,7h5m,CGQ,KMG,昆明,长春,2020-03-29
KY8244,昆明航空,龙嘉国际机场,长水国际机场,CGQ,KMG,17:00,取消,00:05+1,取消,取消,7h5m,CGQ,KMG,昆明,长春,2020-03-29
CA5744,中国国航,龙嘉国际机场,长水国际机场,CGQ,KMG,17:00,取消,00:05+1,取消,取消,7h5m,CGQ,KMG,昆明,长春,2020-03-29
GJ8872,长龙航空,龙嘉国际机场,长水国际机场,CGQ,KMG,18:00,17:56,00:40+1,00:08+1,到达,6h12m,CGQ,KMG,昆明,长春,2020-03-29
CZ6353,南方航空,新郑国际机场,嘎洒国际机场,CGO,JHG,09:30,09:29,14:50,14:35,到达,5h6m,CGO,JHG,西双版纳,郑州,2020-03-29
GT1093,桂林航空,新郑国际机场,嘎洒国际机场,CGO,JHG,12:45,取消,16:15,取消,取消,3h30m,CGO,JHG,西双版纳,郑州,2020-03-29
CZ8535,南方航空,新郑国际机场,嘎洒国际机场,CGO,JHG,12:50,13:00,18:00,17:34,到达,4h34m,CGO,JHG,西双版纳,郑州,2020-03-29
8L9638,祥鹏航空,新郑国际机场,嘎洒国际机场,CGO,JHG,14:00,取消,18:45,取消,取消,4h45m,CGO,JHG,西双版纳,郑州,2020-03-29
PN6397,西部航空,新郑国际机场,嘎洒国际机场,CGO,JHG,14:30,取消,19:55,取消,取消,5h25m,CGO,JHG,西双版纳,郑州,2020-03-29
PN6419,西部航空,新郑国际机场,嘎洒国际机场,CGO,JHG,15:45,取消,19:15,取消,取消,3h30m,CGO,JHG,西双版纳,郑州,2020-03-29
JR1514,幸福航空,阿拉善左旗机场,咸阳国际机场,AXF,XIY,18:25,取消,20:25,取消,取消,2h0m,AXF,SIA,西安,阿拉善左旗,2020-03-29
HU7568,海南航空,潍坊机场,昌北国际机场,WEF,KHN,17:55,取消,20:05,取消,取消,2h10m,WEF,KHN,南昌,潍坊,2020-03-29
MU5715,东方航空,咸阳国际机场,首都国际机场,XIY,PEK,06:30,取消,08:35,取消,取消,2h5m,SIA,BJS,北京,西安,2020-03-29
MU2101,东方航空,咸阳国际机场,首都国际机场,XIY,PEK,07:30,取消,09:45,取消,取消,2h15m,SIA,BJS,北京,西安,2020-03-29
ZH1206,深圳航空,咸阳国际机场,首都国际机场,XIY,PEK,08:30,取消,10:40,取消,取消,2h10m,SIA,BJS,北京,西安,2020-03-29
CA1206,中国国航,咸阳国际机场,首都国际机场,XIY,PEK,08:30,取消,10:40,取消,取消,2h10m,SIA,BJS,北京,西安,2020-03-29
NZ3984,新西兰航空,咸阳国际机场,首都国际机场,XIY,PEK,08:30,取消,10:40,取消,取消,2h10m,SIA,BJS,北京,西安,2020-03-29
CZ9128,南方航空,咸阳国际机场,首都国际机场,XIY,PEK,09:00,取消,11:15,取消,取消,2h15m,SIA,BJS,北京,西安,2020-03-29
MU2103,东方航空,咸阳国际机场,首都国际机场,XIY,PEK,09:00,取消,11:15,取消,取消,2h15m,SIA,BJS,北京,西安,2020-03-29
MF3001,厦门航空,咸阳国际机场,首都国际机场,XIY,PEK,09:00,取消,11:15,取消,取消,2h15m,SIA,BJS,北京,西安,2020-03-29
HU7976,海南航空,咸阳国际机场,首都国际机场,XIY,PEK,09:00,09:05,11:15,10:48,到达,1h43m,SIA,BJS,北京,西安,2020-03-29
HU7138,海南航空,咸阳国际机场,首都国际机场,XIY,PEK,10:00,取消,12:10,取消,取消,2h10m,SIA,BJS,北京,西安,2020-03-29
CA1232,中国国航,咸阳国际机场,首都国际机场,XIY,PEK,11:00,取消,13:10,取消,取消,2h10m,SIA,BJS,北京,西安,2020-03-29
NZ3990,新西兰航空,咸阳国际机场,首都国际机场,XIY,PEK,11:00,取消,13:10,取消,取消,2h10m,SIA,BJS,北京,西安,2020-03-29
MU2105,东方航空,咸阳国际机场,首都国际机场,XIY,PEK,11:30,取消,13:45,取消,取消,2h15m,SIA,BJS,北京,西安,2020-03-29
MF3003,厦门航空,咸阳国际机场,首都国际机场,XIY,PEK,12:00,12:00,14:15,14:06,到达,2h6m,SIA,BJS,北京,西安,2020-03-29
CZ9126,南方航空,咸阳国际机场,首都国际机场,XIY,PEK,12:00,12:00,14:15,14:06,到达,2h6m,SIA,BJS,北京,西安,2020-03-29
MU2107,东方航空,咸阳国际机场,首都国际机场,XIY,PEK,12:00,12:00,14:15,14:06,到达,2h6m,SIA,BJS,北京,西安,2020-03-29
CZ3174,南方航空,咸阳国际机场,首都国际机场,XIY,PEK,12:10,取消,14:25,取消,取消,2h15m,SIA,BJS,北京,西安,2020-03-29
ZH1290,深圳航空,咸阳国际机场,首都国际机场,XIY,PEK,12:30,取消,14:40,取消,取消,2h10m,SIA,BJS,北京,西安,2020-03-29
CA1290,中国国航,咸阳国际机场,首都国际机场,XIY,PEK,12:30,取消,14:40,取消,取消,2h10m,SIA,BJS,北京,西安,2020-03-29
NZ3994,新西兰航空,咸阳国际机场,首都国际机场,XIY,PEK,12:30,取消,14:40,取消,取消,2h10m,SIA,BJS,北京,西安,2020-03-29
MF7132,厦门航空,咸阳国际机场,大兴国际机场,XIY,PKX,12:45,取消,14:55,取消,取消,2h10m,SIA,BJS,北京,西安,2020-03-29
NS8032,河北航空,咸阳国际机场,大兴国际机场,XIY,PKX,12:45,取消,14:55,取消,取消,2h10m,SIA,BJS,北京,西安,2020-03-29
CZ9942,南方航空,咸阳国际机场,大兴国际机场,XIY,PKX,12:45,取消,14:55,取消,取消,2h10m,SIA,BJS,北京,西安,2020-03-29
HU492,海南航空,咸阳国际机场,首都国际机场,XIY,PEK,13:00,17:13,15:15,18:55,到达,1h42m,SIA,BJS,北京,西安,2020-03-29
CZ9125,南方航空,咸阳国际机场,首都国际机场,XIY,PEK,13:30,取消,15:45,取消,取消,2h15m,SIA,BJS,北京,西安,2020-03-29
MF3005,厦门航空,咸阳国际机场,首都国际机场,XIY,PEK,13:30,取消,15:45,取消,取消,2h15m,SIA,BJS,北京,西安,2020-03-29
MU2109,东方航空,咸阳国际机场,首都国际机场,XIY,PEK,13:30,取消,15:45,取消,取消,2h15m,SIA,BJS,北京,西安,2020-03-29
HU7238,海南航空,咸阳国际机场,首都国际机场,XIY,PEK,15:30,16:00,17:45,17:43,到达,1h43m,SIA,BJS,北京,西安,2020-03-29
CZ9127,南方航空,咸阳国际机场,首都国际机场,XIY,PEK,16:00,取消,18:15,取消,取消,2h15m,SIA,BJS,北京,西安,2020-03-29
MU2111,东方航空,咸阳国际机场,首都国际机场,XIY,PEK,16:00,取消,18:15,取消,取消,2h15m,SIA,BJS,北京,西安,2020-03-29
MF3007,厦门航空,咸阳国际机场,首都国际机场,XIY,PEK,16:00,取消,18:15,取消,取消,2h15m,SIA,BJS,北京,西安,2020-03-29
CA1224,中国国航,咸阳国际机场,首都国际机场,XIY,PEK,16:10,16:40,18:20,18:21,到达,1h41m,SIA,BJS,北京,西安,2020-03-29
ZH1224,深圳航空,咸阳国际机场,首都国际机场,XIY,PEK,16:10,16:40,18:20,18:21,到达,1h41m,SIA,BJS,北京,西安,2020-03-29
NZ3988,新西兰航空,咸阳国际机场,首都国际机场,XIY,PEK,16:10,16:40,18:20,18:21,到达,1h41m,SIA,BJS,北京,西安,2020-03-29
MU2115,东方航空,咸阳国际机场,首都国际机场,XIY,PEK,18:00,取消,20:25,取消,取消,2h25m,SIA,BJS,北京,西安,2020-03-29
MF3009,厦门航空,咸阳国际机场,首都国际机场,XIY,PEK,18:00,取消,20:25,取消,取消,2h25m,SIA,BJS,北京,西安,2020-03-29
NZ3980,新西兰航空,咸阳国际机场,首都国际机场,XIY,PEK,18:20,取消,20:25,取消,取消,2h5m,SIA,BJS,北京,西安,2020-03-29
G58189,华夏航空,咸阳国际机场,首都国际机场,XIY,PEK,18:20,取消,20:25,取消,取消,2h5m,SIA,BJS,北京,西安,2020-03-29
NH5783,全日空航空,咸阳国际机场,首都国际机场,XIY,PEK,18:20,取消,20:25,取消,取消,2h5m,SIA,BJS,北京,西安,2020-03-29
CA1202,中国国航,咸阳国际机场,首都国际机场,XIY,PEK,18:20,取消,20:25,取消,取消,2h5m,SIA,BJS,北京,西安,2020-03-29
ZH1202,深圳航空,咸阳国际机场,首都国际机场,XIY,PEK,18:20,取消,20:25,取消,取消,2h5m,SIA,BJS,北京,西安,2020-03-29
NZ3996,新西兰航空,咸阳国际机场,首都国际机场,XIY,PEK,19:30,取消,21:30,取消,取消,2h0m,SIA,BJS,北京,西安,2020-03-29
CA1472,中国国航,咸阳国际机场,首都国际机场,XIY,PEK,19:30,取消,21:30,取消,取消,2h0m,SIA,BJS,北京,西安,2020-03-29
CZ6947,南方航空,咸阳国际机场,首都国际机场,XIY,PEK,20:55,21:20,23:20,23:03,到达,1h43m,SIA,BJS,北京,西安,2020-03-29
MU3429,东方航空,咸阳国际机场,首都国际机场,XIY,PEK,20:55,21:20,23:20,23:03,到达,1h43m,SIA,BJS,北京,西安,2020-03-29
HU7738,海南航空,咸阳国际机场,首都国际机场,XIY,PEK,22:40,取消,00:45+1,取消,取消,2h5m,SIA,BJS,北京,西安,2020-03-29
HU7304,海南航空,新郑国际机场,美兰国际机场,CGO,HAK,06:55,取消,09:45,取消,取消,2h50m,CGO,HAK,海口,郑州,2020-03-29
CZ6355,南方航空,新郑国际机场,美兰国际机场,CGO,HAK,08:05,07:56,11:00,10:26,到达,2h30m,CGO,HAK,海口,郑州,2020-03-29
GS6585,天津航空,新郑国际机场,美兰国际机场,CGO,HAK,10:05,10:05,13:20,12:35,到达,2h30m,CGO,HAK,海口,郑州,2020-03-29
CZ6393,南方航空,新郑国际机场,美兰国际机场,CGO,HAK,12:35,12:45,17:25,17:15,到达,4h30m,CGO,HAK,海口,郑州,2020-03-29
TV6553,西藏航空,新郑国际机场,美兰国际机场,CGO,HAK,12:55,12:54,16:00,15:26,到达,2h32m,CGO,HAK,海口,郑州,2020-03-29
ZH9727,深圳航空,新郑国际机场,美兰国际机场,CGO,HAK,12:55,12:54,16:00,15:26,到达,2h32m,CGO,HAK,海口,郑州,2020-03-29
KY9727,昆明航空,新郑国际机场,美兰国际机场,CGO,HAK,12:55,12:54,16:00,15:26,到达,2h32m,CGO,HAK,海口,郑州,2020-03-29
CA3533,中国国航,新郑国际机场,美兰国际机场,CGO,HAK,12:55,12:54,16:00,15:26,到达,2h32m,CGO,HAK,海口,郑州,2020-03-29
HU7306,海南航空,新郑国际机场,美兰国际机场,CGO,HAK,14:50,14:47,17:55,17:20,到达,2h33m,CGO,HAK,海口,郑州,2020-03-29
Y87584,金鹏航空,新郑国际机场,美兰国际机场,CGO,HAK,16:45,16:43,20:05,19:11,到达,2h28m,CGO,HAK,海口,郑州,2020-03-29
CZ3995,南方航空,新郑国际机场,美兰国际机场,CGO,HAK,16:55,16:45,19:50,19:21,到达,2h36m,CGO,HAK,海口,郑州,2020-03-29
CZ6596,南方航空,新郑国际机场,美兰国际机场,CGO,HAK,17:55,17:57,21:00,20:23,到达,2h26m,CGO,HAK,海口,郑州,2020-03-29
PN6315,西部航空,新郑国际机场,美兰国际机场,CGO,HAK,19:15,取消,22:10,取消,取消,2h55m,CGO,HAK,海口,郑州,2020-03-29
CZ6758,南方航空,新郑国际机场,美兰国际机场,CGO,HAK,19:40,取消,22:40,取消,取消,3h0m,CGO,HAK,海口,郑州,2020-03-29
JD5374,首都航空,新郑国际机场,美兰国际机场,CGO,HAK,21:05,21:09,00:05+1,23:37,到达,2h28m,CGO,HAK,海口,郑州,2020-03-29
MU9198,东方航空,腾鳌机场,浦东国际机场,AOG,PVG,14:30,14:15,16:55,16:23,到达,2h8m,AOG,SHA,上海,鞍山,2020-03-29
FM9198,上海航空,腾鳌机场,浦东国际机场,AOG,PVG,14:30,14:15,16:55,16:23,到达,2h8m,AOG,SHA,上海,鞍山,2020-03-29
MU3993,东方航空,咸阳国际机场,夏河机场,XIY,GXH,07:50,10:51,09:25,12:09,到达,1h18m,SIA,GXH,夏河,西安,2020-03-29
3U8599,四川航空,咸阳国际机场,夏河机场,XIY,GXH,07:50,10:51,09:25,12:09,到达,1h18m,SIA,GXH,夏河,西安,2020-03-29
SC7051,山东航空,咸阳国际机场,夏河机场,XIY,GXH,07:50,10:51,09:25,12:09,到达,1h18m,SIA,GXH,夏河,西安,2020-03-29
NS3322,河北航空,潮汕机场,正定国际机场,SWA,SJW,13:15,取消,18:00,取消,取消,4h45m,SWA,SJW,石家庄,揭阳,2020-03-29
MF7078,厦门航空,潮汕机场,正定国际机场,SWA,SJW,13:15,取消,18:00,取消,取消,4h45m,SWA,SJW,石家庄,揭阳,2020-03-29
CA4336,中国国航,白云国际机场,五桥机场,CAN,WXN,06:45,06:44,08:55,08:32,到达,1h48m,CAN,WXN,万州,广州,2020-03-29
ZH4336,深圳航空,白云国际机场,五桥机场,CAN,WXN,06:45,06:44,08:55,08:32,到达,1h48m,CAN,WXN,万州,广州,2020-03-29
CZ6693,南方航空,喀什机场,和田机场,KHG,HTN,18:40,18:51,19:45,19:36,到达,0h45m,KHG,HTN,和田,喀什,2020-03-29
GX8822,北部湾航空,高坪机场,吴圩国际机场,NAO,NNG,19:20,取消,21:10,取消,取消,1h50m,NAO,NNG,南宁,南充,2020-03-29
CZ6961,南方航空,地窝堡国际机场,观音机场,URC,XUZ,08:25,取消,14:25,取消,取消,6h0m,URC,XUZ,徐州,乌鲁木齐,2020-03-29
3U8839,四川航空,禄口国际机场,太平国际机场,NKG,HRB,10:00,取消,12:35,取消,取消,2h35m,NKG,HRB,哈尔滨,南京,2020-03-29
CZ9629,南方航空,禄口国际机场,太平国际机场,NKG,HRB,10:00,取消,12:35,取消,取消,2h35m,NKG,HRB,哈尔滨,南京,2020-03-29
ZH3877,深圳航空,禄口国际机场,太平国际机场,NKG,HRB,10:00,取消,12:35,取消,取消,2h35m,NKG,HRB,哈尔滨,南京,2020-03-29
MU4617,东方航空,禄口国际机场,太平国际机场,NKG,HRB,10:00,取消,12:35,取消,取消,2h35m,NKG,HRB,哈尔滨,南京,2020-03-29
SC7053,山东航空,禄口国际机场,太平国际机场,NKG,HRB,10:00,取消,12:35,取消,取消,2h35m,NKG,HRB,哈尔滨,南京,2020-03-29
CZ3125,南方航空,禄口国际机场,太平国际机场,NKG,HRB,11:05,取消,13:40,取消,取消,2h35m,NKG,HRB,哈尔滨,南京,2020-03-29
CZ3265,南方航空,禄口国际机场,太平国际机场,NKG,HRB,11:30,11:58,14:25,14:16,到达,2h18m,NKG,HRB,哈尔滨,南京,2020-03-29
MU4840,东方航空,禄口国际机场,太平国际机场,NKG,HRB,12:10,12:22,14:55,14:36,到达,2h14m,NKG,HRB,哈尔滨,南京,2020-03-29
ZH5056,深圳航空,禄口国际机场,太平国际机场,NKG,HRB,12:10,12:22,14:55,14:36,到达,2h14m,NKG,HRB,哈尔滨,南京,2020-03-29
HO1712,吉祥航空,禄口国际机场,太平国际机场,NKG,HRB,12:10,12:22,14:55,14:36,到达,2h14m,NKG,HRB,哈尔滨,南京,2020-03-29
EU7132,成都航空,禄口国际机场,太平国际机场,NKG,HRB,12:10,12:22,14:55,14:36,到达,2h14m,NKG,HRB,哈尔滨,南京,2020-03-29
MU2763,东方航空,禄口国际机场,太平国际机场,NKG,HRB,14:10,取消,19:00,取消,取消,4h50m,NKG,HRB,哈尔滨,南京,2020-03-29
MF8039,厦门航空,禄口国际机场,太平国际机场,NKG,HRB,14:15,14:18,17:00,16:39,到达,2h21m,NKG,HRB,哈尔滨,南京,2020-03-29
NS6039,河北航空,禄口国际机场,太平国际机场,NKG,HRB,14:15,14:18,17:00,16:39,到达,2h21m,NKG,HRB,哈尔滨,南京,2020-03-29
3U4011,四川航空,禄口国际机场,太平国际机场,NKG,HRB,14:15,14:18,17:00,16:39,到达,2h21m,NKG,HRB,哈尔滨,南京,2020-03-29
CZ8674,南方航空,禄口国际机场,太平国际机场,NKG,HRB,14:20,取消,16:55,取消,取消,2h35m,NKG,HRB,哈尔滨,南京,2020-03-29
CA3499,中国国航,禄口国际机场,太平国际机场,NKG,HRB,14:30,14:49,17:20,17:12,到达,2h23m,NKG,HRB,哈尔滨,南京,2020-03-29
ZH9771,深圳航空,禄口国际机场,太平国际机场,NKG,HRB,14:30,14:49,17:20,17:12,到达,2h23m,NKG,HRB,哈尔滨,南京,2020-03-29
HO3314,吉祥航空,禄口国际机场,太平国际机场,NKG,HRB,14:30,14:49,17:20,17:12,到达,2h23m,NKG,HRB,哈尔滨,南京,2020-03-29
KY9771,昆明航空,禄口国际机场,太平国际机场,NKG,HRB,14:30,14:49,17:20,17:12,到达,2h23m,NKG,HRB,哈尔滨,南京,2020-03-29
AQ1039,九元航空,禄口国际机场,太平国际机场,NKG,HRB,15:20,15:34,18:05,17:53,到达,2h19m,NKG,HRB,哈尔滨,南京,2020-03-29
HO1713,吉祥航空,禄口国际机场,太平国际机场,NKG,HRB,20:30,取消,23:30,取消,取消,3h0m,NKG,HRB,哈尔滨,南京,2020-03-29
GX7886,北部湾航空,中川机场,榆阳机场,LHW,UYN,08:00,取消,09:15,取消,取消,1h15m,LHW,UYN,榆林,兰州,2020-03-29
GX8834,北部湾航空,观音机场,吴圩国际机场,XUZ,NNG,21:45,取消,00:45+1,取消,取消,3h0m,XUZ,NNG,南宁,徐州,2020-03-29
KN5212,中国联合航空,城固机场,大兴国际机场,HZG,PKX,18:20,取消,20:20,取消,取消,2h0m,HZG,BJS,北京,汉中,2020-03-29
CA4280,中国国航,龟兹机场,双流国际机场,KCA,CTU,11:30,11:24,15:30,14:52,到达,3h28m,KCA,CTU,成都,库车,2020-03-29
ZH4280,深圳航空,龟兹机场,双流国际机场,KCA,CTU,11:30,11:24,15:30,14:52,到达,3h28m,KCA,CTU,成都,库车,2020-03-29
MF8158,厦门航空,白塔国际机场,长乐国际机场,HET,FOC,18:40,18:33,23:35,22:56,到达,4h23m,HET,FOC,福州,呼和浩特,2020-03-29
NS8158,河北航空,白塔国际机场,长乐国际机场,HET,FOC,18:40,18:33,23:35,22:56,到达,4h23m,HET,FOC,福州,呼和浩特,2020-03-29
CZ5065,南方航空,白塔国际机场,长乐国际机场,HET,FOC,18:40,18:33,23:35,22:56,到达,4h23m,HET,FOC,福州,呼和浩特,2020-03-29
CZ9619,南方航空,凤凰国际机场,太平国际机场,SYX,HRB,06:20,06:28,13:20,13:03,到达,6h35m,SYX,HRB,哈尔滨,三亚,2020-03-29
ZH3875,深圳航空,凤凰国际机场,太平国际机场,SYX,HRB,06:20,06:28,13:20,13:03,到达,6h35m,SYX,HRB,哈尔滨,三亚,2020-03-29
3U8825,四川航空,凤凰国际机场,太平国际机场,SYX,HRB,06:20,06:28,13:20,13:03,到达,6h35m,SYX,HRB,哈尔滨,三亚,2020-03-29
PN6317,西部航空,凤凰国际机场,太平国际机场,SYX,HRB,06:40,取消,13:05,取消,取消,6h25m,SYX,HRB,哈尔滨,三亚,2020-03-29
HU7785,海南航空,凤凰国际机场,太平国际机场,SYX,HRB,07:25,07:31,14:10,14:03,到达,6h32m,SYX,HRB,哈尔滨,三亚,2020-03-29
MU4840,东方航空,凤凰国际机场,太平国际机场,SYX,HRB,08:10,08:15,14:55,14:36,到达,6h21m,SYX,HRB,哈尔滨,三亚,2020-03-29
ZH5056,深圳航空,凤凰国际机场,太平国际机场,SYX,HRB,08:10,08:15,14:55,14:36,到达,6h21m,SYX,HRB,哈尔滨,三亚,2020-03-29
HO1712,吉祥航空,凤凰国际机场,太平国际机场,SYX,HRB,08:10,08:15,14:55,14:36,到达,6h21m,SYX,HRB,哈尔滨,三亚,2020-03-29
